Year,BU_2021,BU_NAAM,WK_2021,WK_NAAM,GM_2021,GM_NAAM,ProvinciecodePV,Provincienaam,Aantal aansluitingen met opwekinstallatie,Opgesteld vermogen,MeestVoorkomendePostcode_113,HuishoudensTotaal_28,GemiddeldeHuishoudensgrootte_32,Bevolkingsdichtheid_33,Woningvoorraad_34,GemiddeldeWoningwaarde_35,PercentageEengezinswoning_36,Koopwoningen_40,InBezitWoningcorporatie_42,InBezitOverigeVerhuurders_43,BouwjaarVanaf2000_46,GemiddeldElektriciteitsverbruikTotaal_47,GemiddeldAardgasverbruikTotaal_55,Gemiddeld_opleidingsniveau,Percent_inkomensontvangers,GemiddeldInkomenPerInwoner_72,Bedrijfsvestigingen_per_huishuidens,PersonenautoSPerHuishouden_102,AfstandTotSchool_108,MateVanStedelijkheid_115,OV_per_installatie,Opgesteld_vermogen_per100houshoudens,PVinstallaties_per100houshoudens
2018,BU08260100,Slotjes-Oost,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,16.0,76.0,4902,625,2.1,1800.0,627,212.0,80.0,46.0,51.0,2.0,25.0,2920.0,1080.0,1.699029126213592,0.8270676691729323,23.2,0.184,1.2,1.0,2.0,4.75,12.16,2.56
2017,BU08260100,Slotjes-Oost,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,11.0,55.0,4902,625,2.1,1800.0,627,212.0,80.0,46.0,51.0,2.0,25.0,2920.0,1080.0,1.699029126213592,0.8270676691729323,23.2,0.184,1.2,1.0,2.0,5.0,8.8,1.76
2016,BU08260100,Slotjes-Oost,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,8.0,39.0,4902,625,2.1,1800.0,627,212.0,80.0,46.0,51.0,2.0,25.0,2920.0,1080.0,1.699029126213592,0.8270676691729323,23.2,0.184,1.2,1.0,2.0,4.875,6.24,1.28
2019,BU08260100,Slotjes-Oost,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,35.0,144.0,4902,625,2.1,1800.0,627,212.0,80.0,46.0,51.0,2.0,25.0,2920.0,1080.0,1.699029126213592,0.8270676691729323,23.2,0.184,1.2,1.0,2.0,4.114285714285714,23.04,5.6
2020,BU08260100,Slotjes-Oost,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,43.0,175.0,4902,625,2.1,1800.0,627,212.0,80.0,46.0,51.0,2.0,25.0,2920.0,1080.0,1.699029126213592,0.8270676691729323,23.2,0.184,1.2,1.0,2.0,4.069767441860465,28.0,6.88
2021,BU08260100,Slotjes-Oost,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,66.0,298.0,4902,625,2.1,1800.0,627,212.0,80.0,46.0,51.0,2.0,25.0,2920.0,1080.0,1.699029126213592,0.8270676691729323,23.2,0.184,1.2,1.0,2.0,4.515151515151516,47.68,10.56
2018,BU08260101,Slotjes-Midden,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,80.0,188.0,4902,1975,2.0,5559.0,2072,168.0,53.0,38.0,55.0,6.0,24.0,2440.0,950.0,1.73421926910299,0.8,22.5,0.1088607594936708,0.9,0.6,2.0,2.35,9.518987341772151,4.050632911392405
2017,BU08260101,Slotjes-Midden,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,23.0,101.0,4902,1975,2.0,5559.0,2072,168.0,53.0,38.0,55.0,6.0,24.0,2440.0,950.0,1.73421926910299,0.8,22.5,0.1088607594936708,0.9,0.6,2.0,4.391304347826087,5.113924050632911,1.1645569620253164
2016,BU08260101,Slotjes-Midden,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,17.0,82.0,4902,1975,2.0,5559.0,2072,168.0,53.0,38.0,55.0,6.0,24.0,2440.0,950.0,1.73421926910299,0.8,22.5,0.1088607594936708,0.9,0.6,2.0,4.823529411764706,4.151898734177215,0.8607594936708861
2019,BU08260101,Slotjes-Midden,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,137.0,477.0,4902,1975,2.0,5559.0,2072,168.0,53.0,38.0,55.0,6.0,24.0,2440.0,950.0,1.73421926910299,0.8,22.5,0.1088607594936708,0.9,0.6,2.0,3.4817518248175183,24.151898734177216,6.936708860759493
2020,BU08260101,Slotjes-Midden,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,238.0,657.0,4902,1975,2.0,5559.0,2072,168.0,53.0,38.0,55.0,6.0,24.0,2440.0,950.0,1.73421926910299,0.8,22.5,0.1088607594936708,0.9,0.6,2.0,2.7605042016806722,33.265822784810126,12.050632911392405
2021,BU08260101,Slotjes-Midden,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,318.0,978.0,4902,1975,2.0,5559.0,2072,168.0,53.0,38.0,55.0,6.0,24.0,2440.0,950.0,1.73421926910299,0.8,22.5,0.1088607594936708,0.9,0.6,2.0,3.0754716981132075,49.51898734177215,16.10126582278481
2018,BU08260102,Slotjes-West,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,78.0,259.0,4902,1045,2.0,3714.0,1088,278.0,51.0,77.0,14.0,9.0,6.0,3080.0,1290.0,2.116883116883117,0.8372093023255814,33.3,0.138755980861244,1.1,0.6,2.0,3.3205128205128207,24.784688995215312,7.464114832535885
2017,BU08260102,Slotjes-West,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,61.0,195.0,4902,1045,2.0,3714.0,1088,278.0,51.0,77.0,14.0,9.0,6.0,3080.0,1290.0,2.116883116883117,0.8372093023255814,33.3,0.138755980861244,1.1,0.6,2.0,3.19672131147541,18.660287081339714,5.837320574162679
2016,BU08260102,Slotjes-West,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,43.0,117.0,4902,1045,2.0,3714.0,1088,278.0,51.0,77.0,14.0,9.0,6.0,3080.0,1290.0,2.116883116883117,0.8372093023255814,33.3,0.138755980861244,1.1,0.6,2.0,2.7209302325581395,11.196172248803828,4.114832535885167
2019,BU08260102,Slotjes-West,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,105.0,419.0,4902,1045,2.0,3714.0,1088,278.0,51.0,77.0,14.0,9.0,6.0,3080.0,1290.0,2.116883116883117,0.8372093023255814,33.3,0.138755980861244,1.1,0.6,2.0,3.9904761904761905,40.09569377990431,10.047846889952153
2020,BU08260102,Slotjes-West,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,132.0,531.0,4902,1045,2.0,3714.0,1088,278.0,51.0,77.0,14.0,9.0,6.0,3080.0,1290.0,2.116883116883117,0.8372093023255814,33.3,0.138755980861244,1.1,0.6,2.0,4.0227272727272725,50.813397129186605,12.631578947368421
2021,BU08260102,Slotjes-West,WK082601,Wijk 01 Slotjes,GM0826,Oosterhout,PV30,Noord-Brabant,173.0,752.0,4902,1045,2.0,3714.0,1088,278.0,51.0,77.0,14.0,9.0,6.0,3080.0,1290.0,2.116883116883117,0.8372093023255814,33.3,0.138755980861244,1.1,0.6,2.0,4.3468208092485545,71.96172248803828,16.555023923444978
2018,BU08260200,Oud-West,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,52.0,194.0,4905,600,2.4,3043.0,605,255.0,90.0,83.0,9.0,8.0,5.0,3040.0,1430.0,2.0636363636363635,0.7773851590106007,27.4,0.3166666666666666,1.2,0.4,2.0,3.730769230769231,32.333333333333336,8.666666666666666
2017,BU08260200,Oud-West,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,32.0,106.0,4905,600,2.4,3043.0,605,255.0,90.0,83.0,9.0,8.0,5.0,3040.0,1430.0,2.0636363636363635,0.7773851590106007,27.4,0.3166666666666666,1.2,0.4,2.0,3.3125,17.666666666666668,5.333333333333333
2016,BU08260200,Oud-West,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,23.0,75.0,4905,600,2.4,3043.0,605,255.0,90.0,83.0,9.0,8.0,5.0,3040.0,1430.0,2.0636363636363635,0.7773851590106007,27.4,0.3166666666666666,1.2,0.4,2.0,3.260869565217391,12.5,3.8333333333333335
2019,BU08260200,Oud-West,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,76.0,318.0,4905,600,2.4,3043.0,605,255.0,90.0,83.0,9.0,8.0,5.0,3040.0,1430.0,2.0636363636363635,0.7773851590106007,27.4,0.3166666666666666,1.2,0.4,2.0,4.184210526315789,53.0,12.666666666666666
2020,BU08260200,Oud-West,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,93.0,385.0,4905,600,2.4,3043.0,605,255.0,90.0,83.0,9.0,8.0,5.0,3040.0,1430.0,2.0636363636363635,0.7773851590106007,27.4,0.3166666666666666,1.2,0.4,2.0,4.139784946236559,64.16666666666667,15.5
2021,BU08260200,Oud-West,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,160.0,680.0,4905,600,2.4,3043.0,605,255.0,90.0,83.0,9.0,8.0,5.0,3040.0,1430.0,2.0636363636363635,0.7773851590106007,27.4,0.3166666666666666,1.2,0.4,2.0,4.25,113.33333333333333,26.666666666666668
2018,BU08260201,Kanaleneiland,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,26.0,110.0,4902,280,2.2,1921.0,280,316.0,89.0,72.0,26.0,2.0,2.0,3200.0,1260.0,2.204081632653061,0.8,32.7,0.2142857142857142,1.3,1.0,3.0,4.230769230769231,39.285714285714285,9.285714285714286
2017,BU08260201,Kanaleneiland,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,0.0,0.0,4902,280,2.2,1921.0,280,316.0,89.0,72.0,26.0,2.0,2.0,3200.0,1260.0,2.204081632653061,0.8,32.7,0.2142857142857142,1.3,1.0,3.0,0.0,0.0,0.0
2016,BU08260201,Kanaleneiland,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,0.0,0.0,4902,280,2.2,1921.0,280,316.0,89.0,72.0,26.0,2.0,2.0,3200.0,1260.0,2.204081632653061,0.8,32.7,0.2142857142857142,1.3,1.0,3.0,0.0,0.0,0.0
2019,BU08260201,Kanaleneiland,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,59.0,217.0,4902,280,2.2,1921.0,280,316.0,89.0,72.0,26.0,2.0,2.0,3200.0,1260.0,2.204081632653061,0.8,32.7,0.2142857142857142,1.3,1.0,3.0,3.6779661016949152,77.5,21.071428571428573
2020,BU08260201,Kanaleneiland,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,78.0,291.0,4902,280,2.2,1921.0,280,316.0,89.0,72.0,26.0,2.0,2.0,3200.0,1260.0,2.204081632653061,0.8,32.7,0.2142857142857142,1.3,1.0,3.0,3.730769230769231,103.92857142857143,27.857142857142858
2021,BU08260201,Kanaleneiland,WK082602,Wijk 02 West,GM0826,Oosterhout,PV30,Noord-Brabant,97.0,382.0,4902,280,2.2,1921.0,280,316.0,89.0,72.0,26.0,2.0,2.0,3200.0,1260.0,2.204081632653061,0.8,32.7,0.2142857142857142,1.3,1.0,3.0,3.9381443298969074,136.42857142857142,34.642857142857146
2018,BU08260300,Vogelbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,44.0,141.99999999999997,4901,845,2.4,4404.0,845,213.0,92.0,71.0,28.0,1.0,0.0,3000.0,1260.0,1.8653846153846156,0.7785888077858881,24.2,0.1597633136094674,1.2,0.4,2.0,3.227272727272727,16.80473372781065,5.207100591715976
2017,BU08260300,Vogelbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,38.0,123.0,4901,845,2.4,4404.0,845,213.0,92.0,71.0,28.0,1.0,0.0,3000.0,1260.0,1.8653846153846156,0.7785888077858881,24.2,0.1597633136094674,1.2,0.4,2.0,3.236842105263158,14.55621301775148,4.497041420118343
2016,BU08260300,Vogelbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,28.0,86.0,4901,845,2.4,4404.0,845,213.0,92.0,71.0,28.0,1.0,0.0,3000.0,1260.0,1.8653846153846156,0.7785888077858881,24.2,0.1597633136094674,1.2,0.4,2.0,3.0714285714285716,10.177514792899409,3.3136094674556213
2019,BU08260300,Vogelbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,83.0,335.0,4901,845,2.4,4404.0,845,213.0,92.0,71.0,28.0,1.0,0.0,3000.0,1260.0,1.8653846153846156,0.7785888077858881,24.2,0.1597633136094674,1.2,0.4,2.0,4.036144578313253,39.64497041420118,9.822485207100591
2020,BU08260300,Vogelbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,117.0,466.0,4901,845,2.4,4404.0,845,213.0,92.0,71.0,28.0,1.0,0.0,3000.0,1260.0,1.8653846153846156,0.7785888077858881,24.2,0.1597633136094674,1.2,0.4,2.0,3.982905982905983,55.14792899408284,13.846153846153847
2021,BU08260300,Vogelbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,153.0,628.0,4901,845,2.4,4404.0,845,213.0,92.0,71.0,28.0,1.0,0.0,3000.0,1260.0,1.8653846153846156,0.7785888077858881,24.2,0.1597633136094674,1.2,0.4,2.0,4.104575163398692,74.31952662721893,18.106508875739646
2018,BU08260301,Kastelenbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,86.0,213.0,4901,765,2.3,5401.0,755,204.0,85.0,36.0,57.0,8.0,8.0,2800.0,1300.0,1.9384615384615385,0.8115942028985508,24.5,0.1241830065359477,1.1,0.5,2.0,2.4767441860465116,27.84313725490196,11.241830065359476
2017,BU08260301,Kastelenbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,81.0,197.0,4901,765,2.3,5401.0,755,204.0,85.0,36.0,57.0,8.0,8.0,2800.0,1300.0,1.9384615384615385,0.8115942028985508,24.5,0.1241830065359477,1.1,0.5,2.0,2.432098765432099,25.751633986928105,10.588235294117647
2016,BU08260301,Kastelenbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,40.0,123.0,4901,765,2.3,5401.0,755,204.0,85.0,36.0,57.0,8.0,8.0,2800.0,1300.0,1.9384615384615385,0.8115942028985508,24.5,0.1241830065359477,1.1,0.5,2.0,3.075,16.07843137254902,5.228758169934641
2019,BU08260301,Kastelenbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,100.0,316.00000000000006,4901,765,2.3,5401.0,755,204.0,85.0,36.0,57.0,8.0,8.0,2800.0,1300.0,1.9384615384615385,0.8115942028985508,24.5,0.1241830065359477,1.1,0.5,2.0,3.16,41.30718954248366,13.071895424836601
2020,BU08260301,Kastelenbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,121.0,447.0,4901,765,2.3,5401.0,755,204.0,85.0,36.0,57.0,8.0,8.0,2800.0,1300.0,1.9384615384615385,0.8115942028985508,24.5,0.1241830065359477,1.1,0.5,2.0,3.6942148760330578,58.431372549019606,15.816993464052288
2021,BU08260301,Kastelenbuurt,WK082603,Wijk 03 Strijen,GM0826,Oosterhout,PV30,Noord-Brabant,136.0,530.9999999999999,4901,765,2.3,5401.0,755,204.0,85.0,36.0,57.0,8.0,8.0,2800.0,1300.0,1.9384615384615385,0.8115942028985508,24.5,0.1241830065359477,1.1,0.5,2.0,3.9044117647058822,69.41176470588235,17.77777777777778
2018,BU08260400,Leijsenakkers,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,28.0,109.0,4901,335,2.3,961.0,338,316.0,99.0,94.0,0.0,5.0,6.0,3440.0,1630.0,2.095238095238096,0.8641975308641975,31.0,0.1641791044776119,1.4,0.7,2.0,3.892857142857143,32.53731343283582,8.35820895522388
2017,BU08260400,Leijsenakkers,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,26.0,102.0,4901,335,2.3,961.0,338,316.0,99.0,94.0,0.0,5.0,6.0,3440.0,1630.0,2.095238095238096,0.8641975308641975,31.0,0.1641791044776119,1.4,0.7,2.0,3.923076923076923,30.44776119402985,7.7611940298507465
2016,BU08260400,Leijsenakkers,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,24.0,95.0,4901,335,2.3,961.0,338,316.0,99.0,94.0,0.0,5.0,6.0,3440.0,1630.0,2.095238095238096,0.8641975308641975,31.0,0.1641791044776119,1.4,0.7,2.0,3.9583333333333335,28.35820895522388,7.164179104477612
2019,BU08260400,Leijsenakkers,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,44.0,191.0,4901,335,2.3,961.0,338,316.0,99.0,94.0,0.0,5.0,6.0,3440.0,1630.0,2.095238095238096,0.8641975308641975,31.0,0.1641791044776119,1.4,0.7,2.0,4.340909090909091,57.014925373134325,13.134328358208956
2020,BU08260400,Leijsenakkers,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,59.0,287.0,4901,335,2.3,961.0,338,316.0,99.0,94.0,0.0,5.0,6.0,3440.0,1630.0,2.095238095238096,0.8641975308641975,31.0,0.1641791044776119,1.4,0.7,2.0,4.864406779661017,85.67164179104478,17.611940298507463
2021,BU08260400,Leijsenakkers,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,84.0,416.0,4901,335,2.3,961.0,338,316.0,99.0,94.0,0.0,5.0,6.0,3440.0,1630.0,2.095238095238096,0.8641975308641975,31.0,0.1641791044776119,1.4,0.7,2.0,4.9523809523809526,124.17910447761194,25.074626865671643
2018,BU08260401,Molenbuurt,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,22.0,73.0,4901,280,2.1,2275.0,282,324.0,100.0,71.0,21.0,8.0,6.0,3060.0,1340.0,2.130434782608696,0.8264462809917356,33.2,0.2321428571428571,1.3,0.8,2.0,3.3181818181818183,26.071428571428573,7.857142857142857
2017,BU08260401,Molenbuurt,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,18.0,61.0,4901,280,2.1,2275.0,282,324.0,100.0,71.0,21.0,8.0,6.0,3060.0,1340.0,2.130434782608696,0.8264462809917356,33.2,0.2321428571428571,1.3,0.8,2.0,3.388888888888889,21.785714285714285,6.428571428571429
2016,BU08260401,Molenbuurt,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,16.0,54.0,4901,280,2.1,2275.0,282,324.0,100.0,71.0,21.0,8.0,6.0,3060.0,1340.0,2.130434782608696,0.8264462809917356,33.2,0.2321428571428571,1.3,0.8,2.0,3.375,19.285714285714285,5.714285714285714
2019,BU08260401,Molenbuurt,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,46.0,182.0,4901,280,2.1,2275.0,282,324.0,100.0,71.0,21.0,8.0,6.0,3060.0,1340.0,2.130434782608696,0.8264462809917356,33.2,0.2321428571428571,1.3,0.8,2.0,3.9565217391304346,65.0,16.428571428571427
2020,BU08260401,Molenbuurt,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,67.0,325.0,4901,280,2.1,2275.0,282,324.0,100.0,71.0,21.0,8.0,6.0,3060.0,1340.0,2.130434782608696,0.8264462809917356,33.2,0.2321428571428571,1.3,0.8,2.0,4.850746268656716,116.07142857142857,23.928571428571427
2021,BU08260401,Molenbuurt,WK082604,Wijk 04 Leijsenakkers,GM0826,Oosterhout,PV30,Noord-Brabant,78.0,394.0,4901,280,2.1,2275.0,282,324.0,100.0,71.0,21.0,8.0,6.0,3060.0,1340.0,2.130434782608696,0.8264462809917356,33.2,0.2321428571428571,1.3,0.8,2.0,5.051282051282051,140.71428571428572,27.857142857142858
2018,BU08260500,Bloemenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,10.0,29.0,4904,800,2.3,2772.0,777,170.0,66.0,35.0,64.0,1.0,6.0,2560.0,1100.0,1.676923076923077,0.7734806629834254,18.8,0.25625,2.4,1.2,2.0,2.9,3.625,1.25
2017,BU08260500,Bloemenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,11.0,50.0,4904,800,2.3,2772.0,777,170.0,66.0,35.0,64.0,1.0,6.0,2560.0,1100.0,1.676923076923077,0.7734806629834254,18.8,0.25625,2.4,1.2,2.0,4.545454545454546,6.25,1.375
2016,BU08260500,Bloemenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,6.0,16.0,4904,800,2.3,2772.0,777,170.0,66.0,35.0,64.0,1.0,6.0,2560.0,1100.0,1.676923076923077,0.7734806629834254,18.8,0.25625,2.4,1.2,2.0,2.6666666666666665,2.0,0.75
2019,BU08260500,Bloemenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,43.0,160.0,4904,800,2.3,2772.0,777,170.0,66.0,35.0,64.0,1.0,6.0,2560.0,1100.0,1.676923076923077,0.7734806629834254,18.8,0.25625,2.4,1.2,2.0,3.7209302325581395,20.0,5.375
2020,BU08260500,Bloemenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,55.0,204.0,4904,800,2.3,2772.0,777,170.0,66.0,35.0,64.0,1.0,6.0,2560.0,1100.0,1.676923076923077,0.7734806629834254,18.8,0.25625,2.4,1.2,2.0,3.709090909090909,25.5,6.875
2021,BU08260500,Bloemenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,85.0,306.0,4904,800,2.3,2772.0,777,170.0,66.0,35.0,64.0,1.0,6.0,2560.0,1100.0,1.676923076923077,0.7734806629834254,18.8,0.25625,2.4,1.2,2.0,3.6,38.25,10.625
2018,BU08260501,Schrijversbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,10.0,34.0,4904,765,2.3,5290.0,721,170.0,91.0,18.0,80.0,2.0,0.0,2520.0,1010.0,1.553846153846154,0.7344632768361582,17.5,0.0849673202614379,0.9,0.7,2.0,3.4,4.444444444444445,1.3071895424836601
2017,BU08260501,Schrijversbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,6.0,16.0,4904,765,2.3,5290.0,721,170.0,91.0,18.0,80.0,2.0,0.0,2520.0,1010.0,1.553846153846154,0.7344632768361582,17.5,0.0849673202614379,0.9,0.7,2.0,2.6666666666666665,2.0915032679738563,0.7843137254901961
2016,BU08260501,Schrijversbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,5.0,14.0,4904,765,2.3,5290.0,721,170.0,91.0,18.0,80.0,2.0,0.0,2520.0,1010.0,1.553846153846154,0.7344632768361582,17.5,0.0849673202614379,0.9,0.7,2.0,2.8,1.8300653594771241,0.6535947712418301
2019,BU08260501,Schrijversbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,54.0,258.0,4904,765,2.3,5290.0,721,170.0,91.0,18.0,80.0,2.0,0.0,2520.0,1010.0,1.553846153846154,0.7344632768361582,17.5,0.0849673202614379,0.9,0.7,2.0,4.777777777777778,33.72549019607843,7.0588235294117645
2020,BU08260501,Schrijversbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,66.0,266.99999999999994,4904,765,2.3,5290.0,721,170.0,91.0,18.0,80.0,2.0,0.0,2520.0,1010.0,1.553846153846154,0.7344632768361582,17.5,0.0849673202614379,0.9,0.7,2.0,4.045454545454546,34.90196078431372,8.627450980392156
2021,BU08260501,Schrijversbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,100.0,380.0,4904,765,2.3,5290.0,721,170.0,91.0,18.0,80.0,2.0,0.0,2520.0,1010.0,1.553846153846154,0.7344632768361582,17.5,0.0849673202614379,0.9,0.7,2.0,3.8,49.673202614379086,13.071895424836601
2018,BU08260502,Natuurkundigenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,44.0,121.0,4904,845,2.3,4714.0,826,176.0,75.0,50.0,47.0,2.0,0.0,2980.0,1100.0,1.727891156462585,0.7853403141361257,21.1,0.1005917159763313,1.1,0.3,3.0,2.75,14.319526627218934,5.207100591715976
2017,BU08260502,Natuurkundigenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,35.0,95.0,4904,845,2.3,4714.0,826,176.0,75.0,50.0,47.0,2.0,0.0,2980.0,1100.0,1.727891156462585,0.7853403141361257,21.1,0.1005917159763313,1.1,0.3,3.0,2.7142857142857144,11.242603550295858,4.1420118343195265
2016,BU08260502,Natuurkundigenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,0.0,0.0,4904,845,2.3,4714.0,826,176.0,75.0,50.0,47.0,2.0,0.0,2980.0,1100.0,1.727891156462585,0.7853403141361257,21.1,0.1005917159763313,1.1,0.3,3.0,0.0,0.0,0.0
2019,BU08260502,Natuurkundigenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,75.0,240.0,4904,845,2.3,4714.0,826,176.0,75.0,50.0,47.0,2.0,0.0,2980.0,1100.0,1.727891156462585,0.7853403141361257,21.1,0.1005917159763313,1.1,0.3,3.0,3.2,28.402366863905325,8.875739644970414
2020,BU08260502,Natuurkundigenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,100.0,321.0,4904,845,2.3,4714.0,826,176.0,75.0,50.0,47.0,2.0,0.0,2980.0,1100.0,1.727891156462585,0.7853403141361257,21.1,0.1005917159763313,1.1,0.3,3.0,3.21,37.98816568047337,11.834319526627219
2021,BU08260502,Natuurkundigenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,133.0,424.0,4904,845,2.3,4714.0,826,176.0,75.0,50.0,47.0,2.0,0.0,2980.0,1100.0,1.727891156462585,0.7853403141361257,21.1,0.1005917159763313,1.1,0.3,3.0,3.18796992481203,50.17751479289941,15.7396449704142
2018,BU08260503,Componistenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,0.0,209.39620363000665,4904,780,2.3,5341.0,800,235.0,75.0,70.0,21.0,9.0,7.0,3030.0,1400.0,2.08,0.7821229050279329,28.0,0.1346153846153846,1.2,0.6,3.0,0.0,26.845667132052135,8.458305522933019
2017,BU08260503,Componistenbuurt,WK082605,Wijk 05 Oosterheide,GM0826,Oosterhout,PV30,Noord-Brabant,48.0,154.0,4904,780,2.3,5341.0,800,235.0,75.0,70.0,21.0,9.0,7.0,3030.0,1400.0,2.08,0.7821229050279329,28.0,0.1346153846153846,1.2,0.6,3.0,3.2083333333333335,19.743589743589745,6.153846153846154
