Codering_3,HuishoudensTotaal_28,IndelingswijzigingWijkenEnBuurten_4,Year
BU17090300,2275,1,2016
BU17090301,80,1,2016
BU17090302,15,1,2016
BU17090303,0,1,2016
BU17090309,60,1,2016
BU17090400,460,1,2016
BU17090401,0,1,2016
BU17090409,40,1,2016
BU17090500,405,1,2016
BU17090509,15,1,2016
BU17090600,780,1,2016
BU17090601,70,1,2016
BU17090609,40,1,2016
BU17090700,2110,1,2016
BU17090701,85,1,2016
BU17090702,55,1,2016
BU17090703,45,1,2016
BU17090709,145,1,2016
BU17090800,225,1,2016
BU17090809,165,1,2016
BU17090900,395,1,2016
BU17090901,320,1,2016
BU17090902,200,1,2016
BU17090909,120,1,2016
BU17091000,265,1,2016
BU17091009,110,1,2016
BU09440000,1540,1,2016
BU09440001,1285,1,2016
BU09440009,105,1,2016
BU09440100,150,1,2016
BU09440101,360,1,2016
BU09460101,3145,1,2016
BU09460102,160,1,2016
BU09460103,125,1,2016
BU09460104,155,1,2016
BU09460201,690,1,2016
BU09460202,80,1,2016
BU09460301,1065,1,2016
BU09460302,170,1,2016
BU09460303,195,1,2016
BU09460304,125,1,2016
BU09460305,90,1,2016
BU09460401,525,1,2016
BU09460402,75,1,2016
BU09460501,315,1,2016
BU09460502,110,1,2016
BU16990000,3420,1,2016
BU16990010,2955,1,2016
BU16990020,135,1,2016
BU16990030,545,1,2016
BU16990040,390,1,2016
BU16990050,60,1,2016
BU16990060,65,1,2016
BU16990070,125,1,2016
BU16990080,10,1,2016
BU16990090,55,1,2016
BU16990100,110,1,2016
BU16990110,30,1,2016
BU16990120,75,1,2016
BU16990130,270,1,2016
BU16990140,120,1,2016
BU16990300,1570,1,2016
BU16990310,215,1,2016
BU16990320,80,1,2016
BU16990330,25,1,2016
BU16990340,30,1,2016
BU16990350,70,1,2016
BU16990360,340,1,2016
BU16990370,45,1,2016
BU16990380,80,1,2016
BU16990390,210,1,2016
BU16990400,140,1,2016
BU16990410,10,1,2016
BU16990420,15,1,2016
BU16990430,30,1,2016
BU16990440,0,1,2016
BU16990450,110,1,2016
BU16990600,1830,1,2016
BU16990610,120,1,2016
BU16990620,45,1,2016
BU16990630,275,1,2016
BU08200000,2580,1,2016
BU08200001,3075,1,2016
BU08200002,2535,1,2016
BU08200003,290,1,2016
BU08200008,205,1,2016
BU08200009,30,1,2016
BU08200100,715,1,2016
BU08200109,125,1,2016
BU08200200,285,1,2016
BU08200209,50,1,2016
BU08230000,1965,1,2016
BU08230001,60,1,2016
BU08230002,1550,1,2016
BU08230003,120,1,2016
BU08230004,135,1,2016
BU08230005,75,1,2016
BU08230008,365,1,2016
BU08230009,140,1,2016
BU08230100,255,1,2016
BU08230109,605,1,2016
BU08230200,1085,1,2016
BU08230208,110,1,2016
BU08230209,220,1,2016
BU08230300,450,1,2016
BU08230309,200,1,2016
BU08240101,85,1,2016
BU08240201,1490,1,2016
BU08240202,860,1,2016
BU08240301,105,1,2016
BU08240401,270,1,2016
BU08240402,30,1,2016
BU08240501,70,1,2016
BU08240601,75,1,2016
BU08240701,2060,1,2016
BU08240801,390,1,2016
BU08240802,305,1,2016
BU08240803,495,1,2016
BU08240901,150,1,2016
BU08240902,610,1,2016
BU08240903,445,1,2016
BU08240904,380,1,2016
BU08241001,30,1,2016
BU08241102,225,1,2016
BU08241103,150,1,2016
BU08241104,1205,1,2016
BU08241201,95,1,2016
BU08241301,475,1,2016
BU08241302,640,1,2016
BU08241402,115,1,2016
BU08241501,35,1,2016
BU18950000,2375,1,2016
BU18950001,1485,1,2016
BU18950002,1285,1,2016
BU18950003,1470,1,2016
BU18950004,10,1,2016
BU18950005,470,1,2016
BU18950006,1125,1,2016
BU18950007,250,1,2016
BU18950008,170,1,2016
BU18950009,100,1,2016
BU18950100,330,1,2016
BU18950101,195,1,2016
BU18950102,195,1,2016
BU18950103,65,1,2016
BU18950104,260,1,2016
BU18950200,150,1,2016
BU18950209,70,1,2016
BU18950300,275,1,2016
BU18950301,435,1,2016
BU18950302,155,1,2016
BU18950309,150,1,2016
BU18950400,55,1,2016
BU18950500,105,1,2016
BU18950501,305,1,2016
BU18950502,285,1,2016
BU18950600,1175,1,2016
BU18950601,710,1,2016
BU18950602,585,1,2016
BU18950603,155,1,2016
BU18950604,175,1,2016
BU18950605,45,1,2016
BU18950700,530,1,2016
BU18950708,65,1,2016
BU18950709,10,1,2016
BU18950800,110,1,2016
BU18950801,65,1,2016
BU18950802,15,1,2016
BU18950803,45,1,2016
BU18950809,30,1,2016
BU18950900,820,1,2016
BU18950901,430,1,2016
BU18950902,90,1,2016
BU18950903,25,1,2016
BU18950904,110,1,2016
BU18950905,50,1,2016
BU18950907,70,1,2016
BU18950909,75,1,2016
BU18951000,520,1,2016
BU18951001,50,1,2016
BU18951009,50,1,2016
BU01730100,1400,1,2016
BU01730200,1245,1,2016
BU01730300,1765,1,2016
BU01730400,495,1,2016
BU01730500,760,1,2016
BU01730600,1690,1,2016
BU01730700,20,1,2016
BU01730800,80,1,2016
BU01730900,35,1,2016
BU01731000,95,1,2016
BU01731100,2510,1,2016
BU01731200,1850,1,2016
BU01731300,1800,1,2016
BU01731400,70,1,2016
BU17730111,565,1,2016
BU17730112,625,1,2016
BU17730113,375,1,2016
BU17730114,680,1,2016
BU17730115,45,1,2016
BU17730216,1195,1,2016
BU17730217,625,1,2016
BU17730218,640,1,2016
BU17730219,70,1,2016
BU17730320,250,1,2016
BU17730321,200,1,2016
BU17730422,400,1,2016
BU17730423,50,1,2016
BU17730524,80,1,2016
BU17730525,185,1,2016
BU17730626,230,1,2016
BU17730727,215,1,2016
BU17730728,110,1,2016
BU17730829,130,1,2016
BU17730930,285,1,2016
BU17731031,25,1,2016
BU17731132,120,1,2016
BU17731233,155,1,2016
BU01750101,305,2,2016
BU01750102,0,2,2016
BU01750103,720,2,2016
BU01750104,20,2,2016
BU01750105,30,2,2016
BU01750106,30,2,2016
BU01750107,15,2,2016
BU01750108,265,2,2016
BU01750109,270,2,2016
BU01750110,55,2,2016
BU01750111,55,2,2016
BU01750112,5,2,2016
BU01750113,220,2,2016
BU01750114,200,2,2016
BU01750115,530,2,2016
BU01750116,700,2,2016
BU01750117,535,2,2016
BU01750118,555,2,2016
BU01750119,340,2,2016
BU01750120,10,2,2016
BU01750121,385,2,2016
BU01750122,40,2,2016
BU01750123,15,2,2016
BU01750124,20,2,2016
BU01750125,5,3,2016
BU01750126,10,3,2016
BU01750201,85,3,2016
BU01750202,25,2,2016
BU01750301,75,2,2016
BU01750401,180,2,2016
BU01750402,35,2,2016
BU01750403,145,2,2016
BU01750501,110,2,2016
BU01750601,90,2,2016
BU01750701,280,2,2016
BU01750702,180,2,2016
BU01750703,30,2,2016
BU01750801,55,1,2016
BU01750802,185,2,2016
BU01750901,70,2,2016
BU01750902,85,2,2016
BU01751001,100,2,2016
BU01751002,50,2,2016
BU01751101,30,2,2016
BU01751102,150,2,2016
BU01751103,55,2,2016
BU08260000,2985,1,2016
BU08260100,625,1,2016
BU08260101,1855,1,2016
BU08260102,1055,1,2016
BU08260200,585,1,2016
BU08260201,275,1,2016
BU08260300,845,1,2016
BU08260301,745,1,2016
BU08260400,325,1,2016
BU08260401,275,1,2016
BU08260500,790,1,2016
BU08260501,755,1,2016
BU08260502,845,1,2016
BU08260503,775,1,2016
BU08260504,205,1,2016
BU08260505,535,1,2016
BU08260600,730,1,2016
BU08260601,620,1,2016
BU08260602,570,1,2016
BU08260603,510,1,2016
BU08260604,895,1,2016
BU08260605,1030,1,2016
BU08260606,565,1,2016
BU08260607,820,1,2016
BU08260700,500,1,2016
BU08260701,985,1,2016
BU08260702,805,1,2016
BU08260703,195,1,2016
BU08260800,55,1,2016
BU08260801,0,1,2016
BU08260900,25,1,2016
BU08260901,0,1,2016
BU08260902,0,1,2016
BU08261000,0,1,2016
BU08261001,70,1,2016
BU08261100,365,1,2016
BU08261109,70,1,2016
BU08261200,380,1,2016
BU08261208,80,1,2016
BU08261209,25,1,2016
BU08261300,835,1,2016
BU08261307,100,1,2016
BU08261308,120,1,2016
BU08261309,40,1,2016
BU08280000,1645,1,2016
BU08280001,505,1,2016
BU08280002,1105,1,2016
BU08280100,1185,1,2016
BU08280101,890,1,2016
BU08280102,700,1,2016
BU08280103,585,1,2016
BU08280104,455,1,2016
BU08280105,390,1,2016
BU08280106,335,1,2016
BU08280200,10,1,2016
BU08280201,30,1,2016
BU08280202,90,1,2016
BU08280300,1125,1,2016
BU08280301,415,1,2016
BU08280302,365,1,2016
BU08280303,265,1,2016
BU08280304,335,1,2016
BU08280305,245,1,2016
BU08280306,80,1,2016
BU08280307,90,1,2016
BU08280400,180,1,2016
BU08280401,1390,1,2016
BU08280402,710,1,2016
BU08280403,720,1,2016
BU08280404,220,1,2016
BU08280500,65,1,2016
BU08280501,0,1,2016
BU08280502,0,1,2016
BU08280503,0,1,2016
BU08280600,820,1,2016
BU08280601,700,1,2016
BU08280602,1245,1,2016
BU08280603,815,1,2016
BU08280604,925,1,2016
BU08280605,45,1,2016
BU08280606,470,1,2016
BU08280607,245,1,2016
BU08280608,610,1,2016
BU08280609,35,1,2016
BU08280700,1050,1,2016
BU08280701,410,1,2016
BU08280702,315,1,2016
BU08280703,380,1,2016
BU08280704,630,1,2016
BU08280705,800,1,2016
BU08280706,805,1,2016
BU08280707,515,1,2016
BU08280708,410,1,2016
BU08280709,455,1,2016
BU08280806,10,1,2016
BU08280807,5,1,2016
BU08280808,15,1,2016
BU08280809,70,1,2016
BU08280905,0,1,2016
BU08280906,65,1,2016
BU08280907,15,1,2016
BU08280908,35,1,2016
BU08280909,30,1,2016
BU08281000,1760,1,2016
BU08281001,1775,1,2016
BU08281007,95,1,2016
BU08281008,85,1,2016
BU08281009,55,1,2016
BU08281100,260,1,2016
BU08281108,0,1,2016
BU08281109,0,1,2016
BU08281200,255,1,2016
BU08281208,0,1,2016
BU08281209,25,1,2016
BU08281300,625,1,2016
BU08281308,10,1,2016
BU08281309,0,1,2016
BU08281400,690,1,2016
BU08281401,350,1,2016
BU08281402,340,1,2016
BU08281403,120,1,2016
BU08281409,15,1,2016
BU08281500,965,1,2016
BU08281508,105,1,2016
BU08281509,80,1,2016
BU08281600,190,1,2016
BU08281601,75,1,2016
BU08281609,15,1,2016
BU08281700,250,1,2016
BU08281701,75,1,2016
BU08281702,65,1,2016
BU08281703,30,1,2016
BU08281709,15,1,2016
BU08281800,1150,1,2016
BU08281809,30,1,2016
BU08281900,270,1,2016
BU08281901,55,1,2016
BU08281908,35,1,2016
BU08281909,25,1,2016
BU08282000,305,1,2016
BU08282009,135,1,2016
BU08282100,270,1,2016
BU08282101,85,1,2016
BU08282102,95,1,2016
BU08282103,40,1,2016
BU08282109,60,1,2016
BU08282200,1575,1,2016
BU08282201,70,1,2016
BU08282208,170,1,2016
BU08282209,45,1,2016
BU18940000,510,1,2016
BU18940001,435,1,2016
BU18940002,55,1,2016
BU18940003,70,1,2016
BU18940100,760,1,2016
BU18940101,2965,1,2016
BU18940102,2265,1,2016
BU18940104,130,1,2016
BU18940105,410,1,2016
BU18940106,75,1,2016
BU18940107,60,1,2016
BU18940108,240,1,2016
BU18940109,50,1,2016
BU18940200,1285,1,2016
BU18940203,300,1,2016
BU18940204,55,1,2016
BU18940208,105,1,2016
BU18940209,30,1,2016
BU18940300,2055,1,2016
BU18940308,215,1,2016
BU18940309,395,1,2016
BU18940400,2215,1,2016
BU18940402,45,1,2016
BU18940403,230,1,2016
BU18940408,110,1,2016
BU18940409,90,1,2016
BU18940500,2195,1,2016
BU18940502,90,1,2016
BU18940506,60,1,2016
BU18940507,45,1,2016
BU18940508,165,1,2016
BU18940509,55,1,2016
BU07650000,3405,1,2016
BU07650009,45,1,2016
BU07650100,1755,1,2016
BU07650101,235,1,2016
BU07650109,40,1,2016
BU01770000,660,1,2016
BU01770001,345,1,2016
BU01770002,605,1,2016
BU01770003,120,1,2016
BU01770004,580,1,2016
BU01770005,700,1,2016
BU01770006,205,1,2016
BU01770007,655,1,2016
BU01770008,160,1,2016
BU01770100,85,1,2016
BU01770101,0,1,2016
BU01770102,530,1,2016
BU01770103,540,1,2016
BU01770104,45,1,2016
BU01770105,620,1,2016
BU01770106,915,1,2016
BU01770107,720,1,2016
BU01770109,520,1,2016
BU01770200,935,1,2016
BU01770209,460,1,2016
BU01770300,510,1,2016
BU01770308,245,1,2016
BU01770309,100,1,2016
BU01770400,280,1,2016
BU01770407,40,1,2016
BU01770408,40,1,2016
BU01770409,100,1,2016
BU01770500,250,1,2016
BU01770507,115,1,2016
BU01770508,135,1,2016
BU01770509,60,1,2016
BU01770600,280,1,2016
BU01770609,155,1,2016
BU01770800,1170,1,2016
BU01770801,415,1,2016
BU01770802,55,1,2016
BU01770803,755,1,2016
BU01770806,140,1,2016
BU01770807,230,1,2016
BU01770808,30,1,2016
BU01770809,50,1,2016
BU01770900,125,1,2016
BU01770909,70,1,2016
BU01771000,90,1,2016
BU01771008,100,1,2016
BU01771009,75,1,2016
BU16670000,2995,1,2016
BU16670001,130,1,2016
BU16670002,110,1,2016
BU16670008,175,1,2016
BU16670009,70,1,2016
BU16670100,540,1,2016
BU16670109,155,1,2016
BU16670200,560,1,2016
BU16670209,170,1,2016
BU16670300,225,1,2016
BU16670309,75,1,2016
BU17420000,505,1,2016
BU17420001,480,1,2016
BU17420002,1005,1,2016
BU17420003,1175,1,2016
BU17420100,1045,1,2016
BU17420101,1990,1,2016
BU17420102,1305,1,2016
BU17420104,120,1,2016
BU17420105,2045,1,2016
BU17420106,135,1,2016
BU17420207,55,1,2016
BU17420208,90,1,2016
BU17420209,70,1,2016
BU17420300,1185,1,2016
BU17420301,760,1,2016
BU17420302,160,1,2016
BU17420303,85,1,2016
BU17420304,65,1,2016
BU17420305,265,1,2016
BU17420308,170,1,2016
BU17420309,125,1,2016
BU17420401,5,1,2016
BU17420402,0,1,2016
BU17420500,120,1,2016
BU17420501,60,1,2016
BU17420502,150,1,2016
BU17420503,115,1,2016
BU17420504,55,1,2016
BU17420505,105,1,2016
BU17420506,10,1,2016
BU17420507,10,1,2016
BU17420508,75,1,2016
BU17420509,105,1,2016
BU17420701,130,1,2016
BU17420801,70,1,2016
BU16690101,1225,1,2016
BU16690109,105,1,2016
BU16690201,1255,1,2016
BU16690202,30,1,2016
BU16690203,80,1,2016
BU16690204,10,1,2016
BU16690209,75,1,2016
BU16690301,1610,1,2016
BU16690309,0,1,2016
BU16690401,1595,1,2016
BU16690402,15,1,2016
BU16690403,40,1,2016
BU16690404,60,1,2016
BU16690409,105,1,2016
BU16690501,1720,1,2016
BU16690502,0,1,2016
BU16690503,90,1,2016
BU16690509,85,1,2016
BU16690601,880,1,2016
BU16690602,75,1,2016
BU16690603,40,1,2016
BU16690604,0,1,2016
BU16690605,0,1,2016
BU16690609,45,1,2016
BU09570000,3525,1,2016
BU09570001,1325,1,2016
BU09570002,895,1,2016
BU09570004,0,1,2016
BU09570100,2275,1,2016
BU09570101,1120,1,2016
BU09570200,1060,1,2016
BU09570201,1025,1,2016
BU09570202,5,1,2016
BU09570203,180,1,2016
BU09570204,355,1,2016
BU09570300,1670,1,2016
BU09570301,465,1,2016
BU09570302,985,1,2016
BU09570303,295,1,2016
BU09570304,25,1,2016
BU09570400,840,1,2016
BU09570401,530,1,2016
BU09570402,855,1,2016
BU09570500,960,1,2016
BU09570501,1445,1,2016
BU09570600,80,1,2016
BU09570601,320,1,2016
BU09570700,115,1,2016
BU09570701,1370,1,2016
BU09570702,870,1,2016
BU09570703,590,1,2016
BU09570800,765,1,2016
BU09570801,1185,1,2016
BU09570802,235,1,2016
BU09570804,70,1,2016
BU09570805,1065,1,2016
BU09570806,410,1,2016
BU09570809,150,1,2016
BU09570900,65,1,2016
BU16740000,1970,1,2016
BU16740001,680,1,2016
BU16740002,500,1,2016
BU16740003,370,1,2016
BU16740100,900,1,2016
BU16740101,980,1,2016
BU16740102,930,1,2016
BU16740200,710,1,2016
BU16740201,805,1,2016
BU16740202,1760,1,2016
BU16740209,115,1,2016
BU16740300,750,1,2016
BU16740301,575,1,2016
BU16740302,1080,1,2016
BU16740303,985,1,2016
BU16740309,130,1,2016
BU16740400,460,1,2016
BU16740401,630,1,2016
BU16740402,815,1,2016
BU16740403,1110,1,2016
BU16740404,1380,1,2016
BU16740405,630,1,2016
BU16740409,60,1,2016
BU16740500,425,1,2016
BU16740501,740,1,2016
BU16740502,870,1,2016
BU16740509,25,1,2016
BU16740600,1840,1,2016
BU16740601,1365,1,2016
BU16740602,1065,1,2016
BU16740603,340,1,2016
BU16740609,30,1,2016
BU16740700,430,1,2016
BU16740701,1160,1,2016
BU16740702,1310,1,2016
BU16740703,1100,1,2016
BU16740705,820,1,2016
BU16740706,0,1,2016
BU16740709,70,1,2016
BU16740800,30,1,2016
BU16740801,30,1,2016
BU16740802,25,1,2016
BU16740803,65,1,2016
BU16740804,80,1,2016
BU16741000,530,1,2016
BU16741009,125,1,2016
BU16741100,1935,1,2016
BU16741108,50,1,2016
BU16741109,15,1,2016
BU16741200,560,1,2016
BU16741209,220,1,2016
BU16741300,150,1,2016
BU16741309,85,1,2016
BU16741400,265,1,2016
BU16741409,200,1,2016
BU08400000,1545,1,2016
BU08400009,410,1,2016
BU08400100,3795,1,2016
BU08400109,110,1,2016
BU08400200,1600,1,2016
BU08400201,90,1,2016
BU08400209,455,1,2016
BU08400300,320,1,2016
BU08400309,310,1,2016
BU08400400,710,1,2016
BU08400409,150,1,2016
BU09650000,1270,1,2016
BU09650001,700,1,2016
BU09650002,150,1,2016
BU09650003,400,1,2016
BU09650009,65,1,2016
BU09650100,1920,1,2016
BU09650101,210,1,2016
BU09650102,105,1,2016
BU09650103,55,1,2016
BU17020000,1450,1,2016
BU17020001,160,1,2016
BU17020008,75,1,2016
BU17020009,290,1,2016
BU17020100,410,1,2016
BU17020109,235,1,2016
BU17020200,140,1,2016
BU17020209,90,1,2016
BU17020300,190,1,2016
BU17020309,75,1,2016
BU17020400,955,1,2016
BU17020409,200,1,2016
BU17020500,175,1,2016
BU17020509,100,1,2016
BU08450000,1035,1,2016
BU08450001,1705,1,2016
BU08450002,1180,1,2016
BU08450003,25,1,2016
BU08450007,55,1,2016
BU08450008,145,1,2016
BU08450009,125,1,2016
BU08450100,575,1,2016
BU08450108,140,1,2016
BU08450109,130,1,2016
BU08450200,1445,1,2016
BU08450201,645,1,2016
BU08450207,200,1,2016
BU08450208,135,1,2016
BU08450209,40,1,2016
BU08450300,1805,1,2016
BU08450301,100,1,2016
BU08450302,870,1,2016
BU08450308,35,1,2016
BU08450309,310,1,2016
BU08450400,585,1,2016
BU08450408,115,1,2016
BU08450409,95,1,2016
BU18830001,2655,1,2016
BU18830008,25,1,2016
BU18830100,1930,1,2016
BU18830101,790,1,2016
BU18830102,1950,1,2016
BU18830103,1610,1,2016
BU18830109,75,1,2016
BU18830200,1700,1,2016
BU18830201,1720,1,2016
BU18830202,1290,1,2016
BU18830203,1120,1,2016
BU18830204,735,1,2016
BU18830205,2670,1,2016
BU18830208,30,1,2016
BU18830209,30,1,2016
BU18830300,2100,1,2016
BU18830301,50,1,2016
BU18830400,540,1,2016
BU18830401,1135,1,2016
BU18830402,585,1,2016
BU18830501,2365,1,2016
BU18830502,2135,1,2016
BU18830503,3690,1,2016
BU18830504,2540,1,2016
BU18830505,2485,1,2016
BU18830506,2630,1,2016
BU18830507,0,1,2016
BU18830601,545,1,2016
BU18830602,920,1,2016
BU18830603,1155,1,2016
BU18830604,1205,1,2016
BU18830606,105,1,2016
BU18830607,40,1,2016
BU18830609,15,1,2016
BU18830700,830,1,2016
BU18830701,310,1,2016
BU18830702,1065,1,2016
BU08470000,4600,1,2016
BU08470008,150,1,2016
BU08470009,300,1,2016
BU08470100,575,1,2016
BU08470108,105,1,2016
BU08470109,125,1,2016
BU08470200,1110,1,2016
BU08470208,60,1,2016
BU08470209,200,1,2016
BU08470300,250,1,2016
BU08470309,250,1,2016
BU08470909,25,1,2016
BU08480000,2345,1,2016
BU08480001,1670,1,2016
BU08480002,15,1,2016
BU08480003,450,1,2016
BU08480009,405,1,2016
BU08480100,460,1,2016
BU08480101,1445,1,2016
BU08480109,65,1,2016
BU00370100,865,3,2016
BU00370101,670,3,2016
BU00370102,1065,3,2016
BU00370103,1315,3,2016
BU00370104,600,3,2016
BU00370105,1095,3,2016
BU00370106,135,3,2016
BU00370107,140,3,2016
BU00370108,1230,3,2016
BU00370109,425,3,2016
BU00370110,695,3,2016
BU00370111,375,3,2016
BU00370112,435,3,2016
BU00370200,1700,3,2016
BU00370201,525,3,2016
BU00370202,505,3,2016
BU00370203,405,3,2016
BU00370300,825,3,2016
BU00370301,50,3,2016
BU00370308,95,3,2016
BU00370309,225,3,2016
BU00370400,365,3,2016
BU00370401,65,3,2016
BU00370402,115,3,2016
BU00370409,50,3,2016
BU00370500,390,3,2016
BU00370509,105,3,2016
BU01800000,150,1,2016
BU01800001,105,1,2016
BU01800002,275,1,2016
BU01800003,285,1,2016
BU01800004,50,1,2016
BU01800005,1165,1,2016
BU01800006,785,1,2016
BU01800007,175,1,2016
BU01800100,475,1,2016
BU01800101,265,1,2016
BU01800102,315,1,2016
BU01800206,25,1,2016
BU01800207,20,1,2016
BU01800208,5,1,2016
BU01800209,65,1,2016
BU01800305,35,1,2016
BU01800306,85,1,2016
BU01800307,30,1,2016
BU01800308,45,1,2016
BU01800309,160,1,2016
BU01800400,355,1,2016
BU01800409,295,1,2016
BU01800509,310,1,2016
BU01800609,115,1,2016
BU01800709,20,1,2016
BU08510000,1785,1,2016
BU08510001,775,1,2016
BU08510002,1670,1,2016
BU08510003,1085,1,2016
BU08510004,15,1,2016
BU08510007,65,1,2016
BU08510008,230,1,2016
BU08510009,105,1,2016
BU08510100,760,1,2016
BU08510109,230,1,2016
BU08510200,160,1,2016
BU08510209,50,1,2016
BU08510300,2230,1,2016
BU08510301,40,1,2016
BU08510308,55,1,2016
BU08510309,100,1,2016
BU08510400,850,1,2016
BU08510409,135,1,2016
BU17080001,495,1,2016
BU17080002,1415,1,2016
BU17080003,315,1,2016
BU17080004,415,1,2016
BU17080005,805,1,2016
BU17080006,680,1,2016
BU17080007,15,1,2016
BU17080008,460,1,2016
BU17080009,1255,1,2016
BU17080010,0,1,2016
BU17080011,635,1,2016
BU17080012,910,1,2016
BU17080013,655,1,2016
BU17080014,40,1,2016
BU17080015,235,1,2016
BU17080016,780,1,2016
BU17080017,240,1,2016
BU17080018,145,1,2016
BU17080019,60,1,2016
BU17080020,35,1,2016
BU17080021,105,1,2016
BU17080022,45,1,2016
BU17080023,65,1,2016
BU17080024,345,1,2016
BU17080025,270,1,2016
BU17080026,285,1,2016
BU17080027,125,1,2016
BU17080200,1040,1,2016
BU17080203,20,1,2016
BU17080208,155,1,2016
BU17080209,30,1,2016
BU17080300,105,1,2016
BU17080301,205,1,2016
BU17080308,30,1,2016
BU17080309,10,1,2016
BU17080400,335,1,2016
BU17080408,20,1,2016
BU17080409,30,1,2016
BU17080500,45,1,2016
BU17080501,85,1,2016
BU17080509,10,1,2016
BU17080600,145,1,2016
BU17080601,80,1,2016
BU17080607,5,1,2016
BU17080608,30,1,2016
BU17080609,30,1,2016
BU17080700,1660,1,2016
BU17080701,55,1,2016
BU17080709,15,1,2016
BU17080800,455,1,2016
BU17080808,45,1,2016
BU17080809,60,1,2016
BU17080900,100,1,2016
BU17080901,70,1,2016
BU17080906,55,1,2016
BU17080909,70,1,2016
BU17081000,225,1,2016
BU17081100,375,1,2016
BU17081102,55,1,2016
BU17081103,115,1,2016
BU17081104,5,1,2016
BU17081200,100,1,2016
BU17081201,10,1,2016
BU17081202,10,1,2016
BU17081209,20,1,2016
BU17081300,415,1,2016
BU17081301,75,1,2016
BU17081309,40,1,2016
BU17081400,320,1,2016
BU17081401,175,1,2016
BU17081408,35,1,2016
BU17081409,25,1,2016
BU17081500,60,1,2016
BU17081509,0,1,2016
BU17081600,515,1,2016
BU17081608,45,1,2016
BU17081609,40,1,2016
BU09710000,1455,1,2016
BU09710001,1200,1,2016
BU09710002,1165,1,2016
BU09710003,105,1,2016
BU09710004,50,1,2016
BU09710005,1060,1,2016
BU09710100,3130,1,2016
BU09710101,395,1,2016
BU09710102,235,1,2016
BU09710200,900,1,2016
BU09710201,410,1,2016
BU09710202,1135,1,2016
BU09710203,65,1,2016
BU08550000,5150,1,2016
BU08550100,2825,1,2016
BU08550101,1035,1,2016
BU08550102,420,1,2016
BU08550103,155,1,2016
BU08550104,4180,1,2016
BU08550105,725,1,2016
BU08550106,2745,1,2016
BU08550107,7260,1,2016
BU08550108,765,1,2016
BU08550109,3585,1,2016
BU08550200,1860,1,2016
BU08550201,3445,1,2016
BU08550202,3100,1,2016
BU08550203,2895,1,2016
BU08550204,445,1,2016
BU08550205,2810,1,2016
BU08550206,1215,1,2016
BU08550207,2245,1,2016
BU08550208,75,1,2016
BU08550209,415,1,2016
BU08550300,1770,1,2016
BU08550301,3625,1,2016
BU08550302,335,1,2016
BU08550303,6390,1,2016
BU08550304,2790,1,2016
BU08550305,5,1,2016
BU08550306,1080,1,2016
BU08550400,50,1,2016
BU08550401,15,1,2016
BU08550402,2890,1,2016
BU08550403,1965,1,2016
BU08550404,1900,1,2016
BU08550405,1515,1,2016
BU08550406,1815,1,2016
BU08550407,155,1,2016
BU08550408,90,1,2016
BU08550409,15,1,2016
BU08550500,15,1,2016
BU08550501,200,1,2016
BU08550502,85,1,2016
BU08550503,25,1,2016
BU08550600,45,1,2016
BU08550601,3700,1,2016
BU08550602,85,1,2016
BU08550603,2395,1,2016
BU08550604,45,1,2016
BU08550609,115,1,2016
BU08550700,990,1,2016
BU08550701,1480,1,2016
BU08550702,580,1,2016
BU08550703,735,1,2016
BU08550704,490,1,2016
BU08550708,85,1,2016
BU08550709,35,1,2016
BU08550800,245,1,2016
BU08550801,1800,1,2016
BU08550802,1930,1,2016
BU08550803,915,1,2016
BU08550804,1100,1,2016
BU08550805,4250,1,2016
BU08550806,800,1,2016
BU08550807,2595,1,2016
BU08550808,1420,1,2016
BU08550809,1190,1,2016
BU08550900,3020,1,2016
BU08550909,165,1,2016
BU01830000,1915,1,2016
BU01830008,225,1,2016
BU01830009,345,1,2016
BU01830100,780,1,2016
BU01830109,510,1,2016
BU01830200,350,1,2016
