BU_2021,BU_NAAM,WK_2021,WK_NAAM,GM_2021,GM_NAAM,ProvinciecodePV,Provincienaam
5977,BU05020887,Sporenbuurt-oost,WK050208,Schollevaar Noord,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5978,BU05020888,Tuinenbuurt,WK050208,Schollevaar Noord,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5979,BU05020889,Kunstenaarsbuurt-noord,WK050208,Schollevaar Noord,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5980,BU05020991,Fascinatio-west,WK050209,Rivium,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5981,BU05020992,Fascinatio-oost,WK050209,Rivium,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5982,BU05020993,Capelsebrug,WK050209,Rivium,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5983,BU05020994,Rijckevorselpark,WK050209,Rivium,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5984,BU05020995,Rivium 1e straat,WK050209,Rivium,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5985,BU05020996,AWZI Rivium,WK050209,Rivium,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5986,BU05020997,Rivium 2e straat,WK050209,Rivium,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5987,BU05020998,Rivium Promenade,WK050209,Rivium,GM0502,Capelle aan den IJssel,PV28,Zuid-Holland
5988,BU05031100,Bedrijventerrein Wateringseweg,WK050311,Wijk 11 Binnenstad,GM0503,Delft,PV28,Zuid-Holland
5989,BU05031101,Centrum-Noord,WK050311,Wijk 11 Binnenstad,GM0503,Delft,PV28,Zuid-Holland
5990,BU05031102,Centrum-West,WK050311,Wijk 11 Binnenstad,GM0503,Delft,PV28,Zuid-Holland
5991,BU05031103,Centrum-Oost,WK050311,Wijk 11 Binnenstad,GM0503,Delft,PV28,Zuid-Holland
5992,BU05031104,Centrum,WK050311,Wijk 11 Binnenstad,GM0503,Delft,PV28,Zuid-Holland
5993,BU05031105,Stationsbuurt,WK050311,Wijk 11 Binnenstad,GM0503,Delft,PV28,Zuid-Holland
5994,BU05031106,Centrum-Zuidwest,WK050311,Wijk 11 Binnenstad,GM0503,Delft,PV28,Zuid-Holland
5995,BU05031107,In de Veste,WK050311,Wijk 11 Binnenstad,GM0503,Delft,PV28,Zuid-Holland
5996,BU05031108,Centrum-Zuidoost,WK050311,Wijk 11 Binnenstad,GM0503,Delft,PV28,Zuid-Holland
5997,BU05031109,Zuidpoort,WK050311,Wijk 11 Binnenstad,GM0503,Delft,PV28,Zuid-Holland
5998,BU05031200,Bedrijventerrein Haagweg,WK050312,Wijk 12 Vrijenban,GM0503,Delft,PV28,Zuid-Holland
5999,BU05031201,Indische Buurt-Noord,WK050312,Wijk 12 Vrijenban,GM0503,Delft,PV28,Zuid-Holland
6000,BU05031202,Indische Buurt-Zuid,WK050312,Wijk 12 Vrijenban,GM0503,Delft,PV28,Zuid-Holland
6001,BU05031203,Sint Joris,WK050312,Wijk 12 Vrijenban,GM0503,Delft,PV28,Zuid-Holland
6002,BU05031204,Koepoort,WK050312,Wijk 12 Vrijenban,GM0503,Delft,PV28,Zuid-Holland
6003,BU05031205,Bomenwijk,WK050312,Wijk 12 Vrijenban,GM0503,Delft,PV28,Zuid-Holland
6004,BU05031206,Biesland,WK050312,Wijk 12 Vrijenban,GM0503,Delft,PV28,Zuid-Holland
6005,BU05031207,Heilige Land,WK050312,Wijk 12 Vrijenban,GM0503,Delft,PV28,Zuid-Holland
6006,BU05031208,Bedrijventerrein Delftse Poort-West,WK050312,Wijk 12 Vrijenban,GM0503,Delft,PV28,Zuid-Holland
6007,BU05031300,Bedrijventerrein Altena,WK050313,Wijk 13 Hof van Delft,GM0503,Delft,PV28,Zuid-Holland
6008,BU05031301,Agnetaparkbuurt,WK050313,Wijk 13 Hof van Delft,GM0503,Delft,PV28,Zuid-Holland
6009,BU05031302,Ministersbuurt-West,WK050313,Wijk 13 Hof van Delft,GM0503,Delft,PV28,Zuid-Holland
6010,BU05031303,Ministersbuurt-Oost,WK050313,Wijk 13 Hof van Delft,GM0503,Delft,PV28,Zuid-Holland
6011,BU05031304,Westeindebuurt,WK050313,Wijk 13 Hof van Delft,GM0503,Delft,PV28,Zuid-Holland
6012,BU05031305,Olofsbuurt,WK050313,Wijk 13 Hof van Delft,GM0503,Delft,PV28,Zuid-Holland
6013,BU05031306,Krakeelpolder,WK050313,Wijk 13 Hof van Delft,GM0503,Delft,PV28,Zuid-Holland
6014,BU05031307,Westerkwartier,WK050313,Wijk 13 Hof van Delft,GM0503,Delft,PV28,Zuid-Holland
6015,BU05031400,Kuyperwijk-Noord,WK050314,Wijk 14 Voordijkshoorn,GM0503,Delft,PV28,Zuid-Holland
6016,BU05031401,Kuyperwijk-Zuid,WK050314,Wijk 14 Voordijkshoorn,GM0503,Delft,PV28,Zuid-Holland
6017,BU05031402,Ecodus,WK050314,Wijk 14 Voordijkshoorn,GM0503,Delft,PV28,Zuid-Holland
6018,BU05031403,Marlot,WK050314,Wijk 14 Voordijkshoorn,GM0503,Delft,PV28,Zuid-Holland
6019,BU05031404,Westlandhof,WK050314,Wijk 14 Voordijkshoorn,GM0503,Delft,PV28,Zuid-Holland
6020,BU05031405,Hoornse Hof,WK050314,Wijk 14 Voordijkshoorn,GM0503,Delft,PV28,Zuid-Holland
6021,BU05031406,Den Hoorn,WK050314,Wijk 14 Voordijkshoorn,GM0503,Delft,PV28,Zuid-Holland
6022,BU05031407,Molenbuurt,WK050314,Wijk 14 Voordijkshoorn,GM0503,Delft,PV28,Zuid-Holland
6023,BU05031600,De Bras,WK050316,Wijk 16 Delftse Hout,GM0503,Delft,PV28,Zuid-Holland
6024,BU05031601,Bedrijventerrein Ypenburgsepoort,WK050316,Wijk 16 Delftse Hout,GM0503,Delft,PV28,Zuid-Holland
6025,BU05031602,De Grote Plas,WK050316,Wijk 16 Delftse Hout,GM0503,Delft,PV28,Zuid-Holland
6026,BU05031603,Bedrijventerrein Delftse Poort-Oost,WK050316,Wijk 16 Delftse Hout,GM0503,Delft,PV28,Zuid-Holland
6027,BU05031604,Hoflaan,WK050316,Wijk 16 Delftse Hout,GM0503,Delft,PV28,Zuid-Holland
6028,BU05032200,Bedrijventerrein Tanthof-West,WK050322,Wijk 22 Tanthof-West,GM0503,Delft,PV28,Zuid-Holland
6029,BU05032201,Afrikabuurt-West,WK050322,Wijk 22 Tanthof-West,GM0503,Delft,PV28,Zuid-Holland
6030,BU05032202,Afrikabuurt-Oost,WK050322,Wijk 22 Tanthof-West,GM0503,Delft,PV28,Zuid-Holland
6031,BU05032203,Latijns Amerikabuurt,WK050322,Wijk 22 Tanthof-West,GM0503,Delft,PV28,Zuid-Holland
6032,BU05032204,Aziëbuurt,WK050322,Wijk 22 Tanthof-West,GM0503,Delft,PV28,Zuid-Holland
6033,BU05032205,Tanthofkadebuurt,WK050322,Wijk 22 Tanthof-West,GM0503,Delft,PV28,Zuid-Holland
6034,BU05032300,Bedrijventerrein Tanthof-Oost,WK050323,Wijk 23 Tanthof-Oost,GM0503,Delft,PV28,Zuid-Holland
6035,BU05032301,Boerderijbuurt,WK050323,Wijk 23 Tanthof-Oost,GM0503,Delft,PV28,Zuid-Holland
6036,BU05032302,Dierenbuurt,WK050323,Wijk 23 Tanthof-Oost,GM0503,Delft,PV28,Zuid-Holland
6037,BU05032303,Vogelbuurt-West,WK050323,Wijk 23 Tanthof-Oost,GM0503,Delft,PV28,Zuid-Holland
6038,BU05032304,Vogelbuurt-Oost,WK050323,Wijk 23 Tanthof-Oost,GM0503,Delft,PV28,Zuid-Holland
6039,BU05032305,Bosrand,WK050323,Wijk 23 Tanthof-Oost,GM0503,Delft,PV28,Zuid-Holland
6040,BU05032400,Poptahof-Noord,WK050324,Wijk 24 Voorhof,GM0503,Delft,PV28,Zuid-Holland
6041,BU05032401,Poptahof-Zuid,WK050324,Wijk 24 Voorhof,GM0503,Delft,PV28,Zuid-Holland
6042,BU05032402,Bedrijventerrein Voorhof,WK050324,Wijk 24 Voorhof,GM0503,Delft,PV28,Zuid-Holland
6043,BU05032403,Mythologiebuurt,WK050324,Wijk 24 Voorhof,GM0503,Delft,PV28,Zuid-Holland
6044,BU05032404,Aart van der Leeuwbuurt,WK050324,Wijk 24 Voorhof,GM0503,Delft,PV28,Zuid-Holland
6045,BU05032405,Roland Holstbuurt,WK050324,Wijk 24 Voorhof,GM0503,Delft,PV28,Zuid-Holland
6046,BU05032406,Voorhof-Hoogbouw,WK050324,Wijk 24 Voorhof,GM0503,Delft,PV28,Zuid-Holland
6047,BU05032407,Multatulibuurt,WK050324,Wijk 24 Voorhof,GM0503,Delft,PV28,Zuid-Holland
6048,BU05032408,Bedrijventerrein Vulcanusweg,WK050324,Wijk 24 Voorhof,GM0503,Delft,PV28,Zuid-Holland
6049,BU05032500,Reinier de Graafbuurt,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6050,BU05032501,Buitenhof-Noord,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6051,BU05032502,Juniusbuurt,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6052,BU05032503,Gillisbuurt,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6053,BU05032504,Fledderusbuurt,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6054,BU05032505,Het Rode Dorp,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6055,BU05032506,Pijperring,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6056,BU05032507,Verzetstrijdersbuurt,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6057,BU05032508,Vrijheidsbuurt,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6058,BU05032509,Buitenhof-Zuid,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6059,BU05032510,Kerkpolder,WK050325,Wijk 25 Buitenhof,GM0503,Delft,PV28,Zuid-Holland
6060,BU05032600,Abtswoude,WK050326,Wijk 26 Abtswoude,GM0503,Delft,PV28,Zuid-Holland
6061,BU05032700,Delftzicht,WK050327,Wijk 27 Schieweg,GM0503,Delft,PV28,Zuid-Holland
6062,BU05032702,Bedrijventerrein Schieweg-Noord,WK050327,Wijk 27 Schieweg,GM0503,Delft,PV28,Zuid-Holland
6063,BU05032703,Bedrijventerrein Schieweg-Zuid,WK050327,Wijk 27 Schieweg,GM0503,Delft,PV28,Zuid-Holland
6064,BU05032704,Schieweg-Polder,WK050327,Wijk 27 Schieweg,GM0503,Delft,PV28,Zuid-Holland
6065,BU05032800,Zeeheldenbuurt,WK050328,Wijk 28 Wippolder,GM0503,Delft,PV28,Zuid-Holland
6066,BU05032801,TU-Noord,WK050328,Wijk 28 Wippolder,GM0503,Delft,PV28,Zuid-Holland
6067,BU05032802,Wippolder-Noord,WK050328,Wijk 28 Wippolder,GM0503,Delft,PV28,Zuid-Holland
6068,BU05032803,Wippolder-Zuid,WK050328,Wijk 28 Wippolder,GM0503,Delft,PV28,Zuid-Holland
6069,BU05032804,Bedrijventerrein Rotterdamseweg-Noord,WK050328,Wijk 28 Wippolder,GM0503,Delft,PV28,Zuid-Holland
6070,BU05032805,TU-Campus,WK050328,Wijk 28 Wippolder,GM0503,Delft,PV28,Zuid-Holland
6071,BU05032806,Professorenbuurt,WK050328,Wijk 28 Wippolder,GM0503,Delft,PV28,Zuid-Holland
6072,BU05032807,Bedrijventerrein Delftech,WK050328,Wijk 28 Wippolder,GM0503,Delft,PV28,Zuid-Holland
6073,BU05032808,Pauwmolen,WK050328,Wijk 28 Wippolder,GM0503,Delft,PV28,Zuid-Holland
6074,BU05032809,Koningsveldbuurt,WK050328,Wijk 28 Wippolder,GM0503,Delft,PV28,Zuid-Holland
6075,BU05032900,Bedrijventerrein Rotterdamseweg-Zuid,WK050329,Wijk 29 Ruiven,GM0503,Delft,PV28,Zuid-Holland
6076,BU05032901,Bedrijventerrein Technopolis,WK050329,Wijk 29 Ruiven,GM0503,Delft,PV28,Zuid-Holland
6077,BU05032902,Ackersdijk,WK050329,Wijk 29 Ruiven,GM0503,Delft,PV28,Zuid-Holland
6078,BU05050100,Nieuwe Haven en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6079,BU05050101,Groenmarkt en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6080,BU05050102,Grote Markt en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6081,BU05050103,Wijnstraat en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6082,BU05050104,Kalkhaven,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6083,BU05050105,Achterhakkers en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6084,BU05050106,Boogjes en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6085,BU05050107,Lombard en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6086,BU05050108,Centrum,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6087,BU05050109,Augustijnenkamp en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6088,BU05050110,Geldelozepad en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6089,BU05050111,Rozenhof en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6090,BU05050112,Beverwijcksplein en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6091,BU05050113,Burgemeester de Raadtsingel en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6092,BU05050114,Kon. Wilhelminastraat en omgeving,WK050501,Wijk 01 Binnenstad,GM0505,Dordrecht,PV28,Zuid-Holland
6093,BU05050200,Bleijenhoek,WK050502,Wijk 02 Noordflank,GM0505,Dordrecht,PV28,Zuid-Holland
6094,BU05050201,Stadswerven,WK050502,Wijk 02 Noordflank,GM0505,Dordrecht,PV28,Zuid-Holland
6095,BU05050202,Lijnbaan,WK050502,Wijk 02 Noordflank,GM0505,Dordrecht,PV28,Zuid-Holland
6096,BU05050203,Matena's Pad en omgeving,WK050502,Wijk 02 Noordflank,GM0505,Dordrecht,PV28,Zuid-Holland
6097,BU05050204,Merwestein-Noord,WK050502,Wijk 02 Noordflank,GM0505,Dordrecht,PV28,Zuid-Holland
6098,BU05050205,Kasperspad en omgeving,WK050502,Wijk 02 Noordflank,GM0505,Dordrecht,PV28,Zuid-Holland
6099,BU05050206,Park Merwestein en omgeving,WK050502,Wijk 02 Noordflank,GM0505,Dordrecht,PV28,Zuid-Holland
6100,BU05050300,Zuidendijk,WK050503,Wijk 03 Oud Krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6101,BU05050301,Viottakade en omgeving,WK050503,Wijk 03 Oud Krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6102,BU05050302,Erasmuslaan en omgeving,WK050503,Wijk 03 Oud Krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6103,BU05050303,Breitnerstraat en omgeving,WK050503,Wijk 03 Oud Krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6104,BU05050304,Jacob Marisstraat en omgeving,WK050503,Wijk 03 Oud Krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6105,BU05050305,Krispijnse Driehoek,WK050503,Wijk 03 Oud Krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6106,BU05050306,Jacob Catsstraat en omgeving,WK050503,Wijk 03 Oud Krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6107,BU05050307,Rembrandtlaan en omgeving,WK050503,Wijk 03 Oud Krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6108,BU05050400,Pr. Bernhardstraat en omgeving,WK050504,Wijk 04 Nieuw-krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6109,BU05050401,Waldeck Pyrmontweg en omgeving,WK050504,Wijk 04 Nieuw-krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6110,BU05050402,Anna Paulownastraat en omgeving,WK050504,Wijk 04 Nieuw-krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6111,BU05050403,Emmastraat en omgeving,WK050504,Wijk 04 Nieuw-krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6112,BU05050404,Bloemenbuurt,WK050504,Wijk 04 Nieuw-krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6113,BU05050405,Weizigtpark,WK050504,Wijk 04 Nieuw-krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6114,BU05050406,Nieuweweg en omgeving,WK050504,Wijk 04 Nieuw-krispijn,GM0505,Dordrecht,PV28,Zuid-Holland
6115,BU05050500,Wantijpark en omgeving,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6116,BU05050501,Transvaalstraat en omgeving,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6117,BU05050502,Indische Buurt-Zuid,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6118,BU05050503,Indische Buurt-Noord,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6119,BU05050504,Boeroestraat en omgeving,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6120,BU05050505,Vogelplein-Aalscholverstraat en omgeving,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6121,BU05050506,Hoekenessestraat en omgeving,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6122,BU05050507,Standhasenstraat en omgeving,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6123,BU05050508,Heysterbachstraat en omgeving,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6124,BU05050509,Maria Montessorilaan en omgeving,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6125,BU05050510,Sportterrein Krommedijk,WK050505,Wijk 05 Het Reeland,GM0505,Dordrecht,PV28,Zuid-Holland
6126,BU05050600,Plein 1940-1945 en omgeving,WK050506,Wijk 06 Staart,GM0505,Dordrecht,PV28,Zuid-Holland
6127,BU05050601,Beekmanstraat en omgeving,WK050506,Wijk 06 Staart,GM0505,Dordrecht,PV28,Zuid-Holland
6128,BU05050602,Noorderkwartier,WK050506,Wijk 06 Staart,GM0505,Dordrecht,PV28,Zuid-Holland
6129,BU05050603,Amerstraat en omgeving,WK050506,Wijk 06 Staart,GM0505,Dordrecht,PV28,Zuid-Holland
6130,BU05050604,Merwedepolder-West,WK050506,Wijk 06 Staart,GM0505,Dordrecht,PV28,Zuid-Holland
6131,BU05050605,Merwedepolder-Oost,WK050506,Wijk 06 Staart,GM0505,Dordrecht,PV28,Zuid-Holland
6132,BU05050606,Spaarbekken,WK050506,Wijk 06 Staart,GM0505,Dordrecht,PV28,Zuid-Holland
6133,BU05050607,1e Merwedehaven en omgeving,WK050506,Wijk 06 Staart,GM0505,Dordrecht,PV28,Zuid-Holland
6134,BU05050608,2e Merwedehaven en omgeving,WK050506,Wijk 06 Staart,GM0505,Dordrecht,PV28,Zuid-Holland
6135,BU05050700,Admiraalsplein,WK050507,Wijk 07 Wielwijk,GM0505,Dordrecht,PV28,Zuid-Holland
6136,BU05050701,Van Kinsbergenstraat en omgeving,WK050507,Wijk 07 Wielwijk,GM0505,Dordrecht,PV28,Zuid-Holland
6137,BU05050702,Cornelis Evertsenstraat en omgeving,WK050507,Wijk 07 Wielwijk,GM0505,Dordrecht,PV28,Zuid-Holland
6138,BU05050703,Dorus Rijkersstraat en omgeving,WK050507,Wijk 07 Wielwijk,GM0505,Dordrecht,PV28,Zuid-Holland
6139,BU05050704,Van Ewijckstraat en omgeving,WK050507,Wijk 07 Wielwijk,GM0505,Dordrecht,PV28,Zuid-Holland
6140,BU05050705,Zeehavenlaan en omgeving,WK050507,Wijk 07 Wielwijk,GM0505,Dordrecht,PV28,Zuid-Holland
6141,BU05050706,Laan der Verenigde Naties Noord,WK050507,Wijk 07 Wielwijk,GM0505,Dordrecht,PV28,Zuid-Holland
6142,BU05050707,Dordtse Hout,WK050507,Wijk 07 Wielwijk,GM0505,Dordrecht,PV28,Zuid-Holland
6143,BU05050800,Crabbehof-Zuid,WK050508,Wijk 08 Crabbehof/Zuidhoven,GM0505,Dordrecht,PV28,Zuid-Holland
6144,BU05050801,Crabbehof-Noord,WK050508,Wijk 08 Crabbehof/Zuidhoven,GM0505,Dordrecht,PV28,Zuid-Holland
6145,BU05050802,Zuidhoven,WK050508,Wijk 08 Crabbehof/Zuidhoven,GM0505,Dordrecht,PV28,Zuid-Holland
6146,BU05050900,Sterrenburg 1-West,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6147,BU05050901,Sterrenburg 1-Oost,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6148,BU05050902,Waterman en omgeving,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6149,BU05050903,Driehoek en omgeving,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6150,BU05050904,Blaauwweg en omgeving,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6151,BU05050905,Minnaertweg en omgeving,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6152,BU05050906,Mildenburg en omgeving,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6153,BU05050907,Zuilenburg en omgeving,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6154,BU05050908,Vredenburg en omgeving,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6155,BU05050909,Wittenstein en omgeving,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6156,BU05050910,Smitsweg,WK050509,Wijk 09 Sterrenburg,GM0505,Dordrecht,PV28,Zuid-Holland
6157,BU05051000,Vissersdijk-West,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6158,BU05051001,Vissersdijk-Beneden,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6159,BU05051002,Vissersdijk-Oost,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6160,BU05051003,Egstraat en omgeving,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6161,BU05051004,Oudendijk en omgeving,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6162,BU05051005,Vissersdijk-Noord,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6163,BU05051006,Dubbeldam-Noord,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6164,BU05051007,Dubbeldam-Zuid,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6165,BU05051008,Bastion locatie,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6166,BU05051009,Locatie Karel Lotsyweg,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6167,BU05051010,Albert Schweitzerplaats,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6168,BU05051011,De Hoven,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6169,BU05051012,Zuidpolder,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6170,BU05051013,Belthure Park,WK050510,Wijk 10 Dubbeldam,GM0505,Dordrecht,PV28,Zuid-Holland
6171,BU05051100,Amazone en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6172,BU05051101,Palissander en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6173,BU05051102,Azobe en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6174,BU05051103,Iroko en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6175,BU05051104,Bedrijventerrein Groene Zoom,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6176,BU05051105,Van Ravesteijn-erf en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6177,BU05051106,Van den Broek-erf en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6178,BU05051107,Suze Groeneweg-erf en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6179,BU05051108,Joke Smit-erf en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6180,BU05051109,Pearl Buck-erf en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6181,BU05051110,Aletta Jacobs-erf en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6182,BU05051111,Johanna Naber-erf en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6183,BU05051112,Bildersteeg en omgeving,WK050511,Wijk 11 Stadspolders,GM0505,Dordrecht,PV28,Zuid-Holland
6184,BU05051900,Weeskinderendijk en Dokweg,WK050519,Wijk 19 Industriegebied West,GM0505,Dordrecht,PV28,Zuid-Holland
6185,BU05051901,Handelskade en 's-Gravendeelsedijk,WK050519,Wijk 19 Industriegebied West,GM0505,Dordrecht,PV28,Zuid-Holland
6186,BU05051902,Voltastraat en omgeving - De Put,WK050519,Wijk 19 Industriegebied West,GM0505,Dordrecht,PV28,Zuid-Holland
6187,BU05051903,Louterbloemen,WK050519,Wijk 19 Industriegebied West,GM0505,Dordrecht,PV28,Zuid-Holland
6188,BU05051904,Wilhelminahaven,WK050519,Wijk 19 Industriegebied West,GM0505,Dordrecht,PV28,Zuid-Holland
6189,BU05051905,Julianahaven,WK050519,Wijk 19 Industriegebied West,GM0505,Dordrecht,PV28,Zuid-Holland
6190,BU05051906,Krabbegors,WK050519,Wijk 19 Industriegebied West,GM0505,Dordrecht,PV28,Zuid-Holland
6191,BU05051907,Krabbepolder,WK050519,Wijk 19 Industriegebied West,GM0505,Dordrecht,PV28,Zuid-Holland
6192,BU05051909,Wieldrecht,WK050519,Wijk 19 Industriegebied West,GM0505,Dordrecht,PV28,Zuid-Holland
6193,BU05051910,Dordtse Kil I,WK050519,Wijk 19 Industriegebied West,GM0505,Dordrecht,PV28,Zuid-Holland
