Peildatum;Netbeheerder;Provincie;Gemeente;CBS_Buurt;CBS_Buurtcode;Aantal_aansluitingen_in_CBS-buurt;Aantal_aansluitingen_met_opwekinstallatie;Opgesteld_vermogen;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;MeestVoorkomendePostcode_113;HuishoudensTotaal_28;GemiddeldeHuishoudensgrootte_32;Bevolkingsdichtheid_33;GemiddeldeWOZWaardeVanWoningen_35;PercentageEengezinswoning_36;Koopwoningen_40;InBezitWoningcorporatie_42;InBezitOverigeVerhuurders_43;BouwjaarVanaf2000_46;Gemiddeld_opleidingsniveau;Bedrijfsvestigingen_per_huishuidens;PersonenautoSPerHuishouden_102;AfstandTotSchool_108;Omgevingsadressendichtheid_116
202007,0;Enexis;Limburg;Heerlen;Nieuw Lotbroek-Zuid;9171301,0;1163,0;228,0;834,0;Nieuw Lotbroek-Zuid;Heerlen;Buurt;6433;1170;2,2;4726,0;154,0;93,0;53,0;39,0;8,0;13,0;1,75;0,09829059829059829;1,2;0,5;932,0
202007,0;Enexis;Limburg;Heerlen;De Koumen;9171400,0;400,0;41,0;199,0;De Koumen;Heerlen;Buurt;6433;190;1,8;202,0;175,0;75,0;58,0;32,0;10,0;2,0;1,9310344827586208;1,105263157894737;1,7;0,7;956,0
202007,0;Enexis;Limburg;Heerlen;Uterweg;9172001,0;749,0;117,0;408,0;Uterweg;Heerlen;Buurt;6414;815;2,0;3061,0;120,0;78,0;65,0;17,0;18,0;2,0;1,686131386861314;0,1165644171779141;1,0;0,6;1490,0
202007,0;Enexis;Limburg;Heerlen;Nieuw-Einde;9172002,0;746,0;94,0;375,0;Nieuw-Einde;Heerlen;Buurt;6414;735;1,9;2147,0;132,0;68,0;42,0;53,0;4,0;1,0;1,5555555555555556;0,06802721088435375;1,0;0,5;1638,0
202007,0;Enexis;Limburg;Heerlen;VersiliÃnbosch;9172003,0;341,0;20,0;87,0;Versiliënbosch;Heerlen;Buurt;6414;330;2,0;4069,0;117,0;91,0;10,0;83,0;8,0;1,0;1,4166666666666667;0,045454545454545456;0,9;0,7;1496,0
202007,0;Enexis;Limburg;Heerlen;Vrieheide;9172004,0;760,0;72,0;244,0;Vrieheide;Heerlen;Buurt;6414;710;2,1;5475,0;96,0;76,0;64,0;2,0;33,0;3,0;1,6694915254237288;0,1056338028169014;1,0;0,5;1835,0
202007,0;Enexis;Limburg;Heerlen;Passart;9172100,0;1031,0;74,0;261,0;Passart;Heerlen;Buurt;6413;1025;2,0;3641,0;109,0;65,0;31,0;65,0;3,0;0,0;1,5629139072847682;0,08780487804878048;0,9;0,5;1838,0
202007,0;Enexis;Limburg;Heerlen;Heerlerheide Kom;9172101,0;1927,0;124,0;454,0;Heerlerheide Kom;Heerlen;Buurt;6413;1885;1,7;5229,0;121,0;50,0;33,0;53,0;14,0;23,0;1,5991379310344827;0,10875331564986737;0,9;0,4;1893,0
202007,0;Enexis;Limburg;Heerlen;Heksenberg;9172200,0;1150,0;199,0;772,0;Heksenberg;Heerlen;Buurt;6414;1125;2,1;3305,0;138,0;80,0;74,0;15,0;10,0;0,0;1,7351351351351352;0,13777777777777778;1,1;0,4;1217,0
202007,0;Enexis;Limburg;Heerlen;Pronsebroek;9172201,0;370,0;66,0;271,0;Pronsebroek;Heerlen;Buurt;6413;365;1,8;3198,0;142,0;69,0;73,0;5,0;20,0;0,0;1,7254901960784315;0,0958904109589041;1,1;0,7;1951,0
202007,0;Enexis;Limburg;Heerlen;Groot Rennemig;9172400,0;1563,0;163,0;566,0;Groot Rennemig;Heerlen;Buurt;6413;1520;2,1;5006,0;122,0;78,0;47,0;42,0;11,0;0,0;1,704;0,07894736842105263;1,0;0,4;1618,0
202007,0;Enexis;Limburg;Heerlen;Beersdal;9172401,0;784,0;123,0;481,0;Beersdal;Heerlen;Buurt;6413;755;2,1;1758,0;151,0;90,0;69,0;21,0;9,0;13,0;1,776;0,13245033112582782;1,3;0,5;1268,0
202007,0;Enexis;Limburg;Heerlen;Schelsberg;9172402,0;186,0;24,0;131,0;Schelsberg;Heerlen;Buurt;6413;115;2,3;698,0;231,0;95,0;83,0;0,0;17,0;0,0;2,0555555555555554;0,21739130434782608;1,5;0,6;1231,0
202007,0;Enexis;Limburg;Heerlen;Zeswegen;9173001,0;1168,0;67,0;213,0;Zeswegen;Heerlen;Buurt;6412;1145;2,0;3952,0;97,0;66,0;34,0;48,0;17,0;0,0;1,618279569892473;0,056768558951965066;0,9;0,4;1304,0
202007,0;Enexis;Limburg;Heerlen;Musschemig;9173100,0;473,0;120,0;475,0;Musschemig;Heerlen;Buurt;6412;435;2,2;3003,0;152,0;82,0;76,0;14,0;9,0;6,0;1,7564102564102564;0,11494252873563218;1,2;0,5;1689,0
202007,0;Enexis;Limburg;Heerlen;Grasbroek;9173101,0;589,0;79,0;258,0;Grasbroek;Heerlen;Buurt;6412;660;1,9;4531,0;137,0;73,0;53,0;38,0;9,0;12,0;1,8932038834951457;0,08333333333333333;0,9;0,3;1964,0
202007,0;Enexis;Limburg;Heerlen;Schandelen;9173102,0;944,0;53,0;189,0;Schandelen;Heerlen;Buurt;6412;970;1,6;6094,0;115,0;43,0;35,0;48,0;17,0;3,0;1,782258064516129;0,07216494845360824;0,7;0,9;2887,0
202007,0;Enexis;Limburg;Heerlen;Hoppersgraaf;9173103,0;820,0;59,0;198,0;Hoppersgraaf;Heerlen;Buurt;6412;715;1,5;3835,0;113,0;26,0;24,0;48,0;27,0;23,0;1,8085106382978724;0,23776223776223776;0,7;0,6;2594,0
202007,0;Enexis;Limburg;Heerlen;Palemig;9173200,0;321,0;66,0;269,0;Palemig;Heerlen;Buurt;6415;290;2,2;1073,0;185,0;86,0;72,0;16,0;12,0;1,0;2,1538461538461537;0,1724137931034483;1,4;1,4;1112,0
202007,0;Enexis;Limburg;Heerlen;Meezenbroek;9173202,0;1534,0;101,0;302,0;Meezenbroek;Heerlen;Buurt;6415;1500;1,9;5140,0;110,0;71,0;24,0;72,0;4,0;9,0;1,6232558139534883;0,056666666666666664;0,8;0,7;1681,0
202007,0;Enexis;Limburg;Heerlen;Schaesbergerveld;9173203,0;1319,0;202,0;691,0;Schaesbergerveld;Heerlen;Buurt;6415;1280;2,0;4906,0;138,0;75,0;60,0;28,0;12,0;8,0;1,8275862068965518;0,078125;1,0;0,5;2128,0
202007,0;Enexis;Limburg;Heerlen;Heerlen-Centrum;9173300,0;2042,0;18,0;62,0;Heerlen-Centrum;Heerlen;Buurt;6411;1925;1,3;6060,0;140,0;6,0;20,0;32,0;48,0;10,0;2,07035175879397;0,24415584415584415;0,5;1,1;2850,0
202007,0;Enexis;Limburg;Heerlen;Op de Nobel;9173301,0;678,0;47,0;143,0;Op de Nobel;Heerlen;Buurt;6411;670;1,6;5237,0;193,0;50,0;50,0;26,0;24,0;2,0;2,130952380952381;0,2537313432835821;0,8;0,8;2832,0
202007,0;Enexis;Limburg;Heerlen;Lindeveld;9173303,0;401,0;39,0;173,0;Lindeveld;Heerlen;Buurt;6411;415;1,9;2957,0;232,0;61,0;70,0;0,0;30,0;11,0;2,274193548387097;0,30120481927710846;1,7;0,6;2432,0
202007,0;Enexis;Limburg;Heerlen;Eikenderveld;9173400,0;1490,0;55,0;189,0;Eikenderveld;Heerlen;Buurt;6411;1495;1,7;6643,0;114,0;61,0;37,0;39,0;23,0;1,0;1,7661691542288558;0,06354515050167224;0,8;0,4;2029,0
202007,0;Enexis;Limburg;Heerlen;Welten-Dorp;9173601,0;2040,0;348,0;1442,0;Welten-Dorp;Heerlen;Buurt;6419;1870;1,9;2159,0;215,0;65,0;72,0;7,0;21,0;3,0;2,247011952191235;0,13636363636363635;1,1;0,7;1114,0
202007,0;Enexis;Limburg;Heerlen;Benzenrade;9173603,0;87,0;20,0;96,0;Benzenrade;Heerlen;Buurt;6419;90;2,3;258,0;315,0;89,0;91,0;0,0;9,0;2,0;2,2;0,2777777777777778;1,7;1,3;542,0
202007,0;Enexis;Limburg;Heerlen;Bekkerveld;9173700,0;768,0;89,0;307,0;Bekkerveld;Heerlen;Buurt;6417;765;2,0;4238,0;230,0;67,0;83,0;3,0;14,0;9,0;2,2966101694915255;0,19607843137254902;1,3;0,6;2252,0
202007,0;Enexis;Limburg;Heerlen;Aarveld;9173701,0;798,0;79,0;252,0;Aarveld;Heerlen;Buurt;6417;710;1,6;5263,0;126,0;38,0;35,0;54,0;11,0;0,0;2,0729166666666665;0,08450704225352113;0,8;0,3;2182,0
202007,0;Enexis;Limburg;Heerlen;Caumerveld;9173800,0;592,0;177,0;723,0;Caumerveld;Heerlen;Buurt;6416;585;2,4;3448,0;341,0;95,0;94,0;0,0;6,0;3,0;2,5;0,13675213675213677;1,3;1,0;1707,0
202007,0;Enexis;Limburg;Heerlen;Douve Weien;9173801,0;2309,0;196,0;794,0;Douve Weien;Heerlen;Buurt;6417;2170;1,7;4705,0;167,0;38,0;41,0;26,0;34,0;3,0;2,21875;0,08525345622119816;0,9;0,5;1709,0
202007,0;Enexis;Limburg;Heerlen;Molenbergpark;9173900,0;544,0;78,0;326,0;Molenbergpark;Heerlen;Buurt;6416;545;1,9;2139,0;269,0;66,0;62,0;26,0;11,0;6,0;2,218390804597701;0,23853211009174313;1,1;0,6;2232,0
202007,0;Enexis;Limburg;Heerlen;Dr. Nolensplein en omgeving;9173901,0;782,0;114,0;391,0;Dr. Nolensplein en omgeving;Heerlen;Buurt;6416;690;1,9;2741,0;148,0;61,0;38,0;43,0;19,0;28,0;1,8217821782178218;0,14492753623188406;1,0;0,3;1887,0
202007,0;Enexis;Limburg;Heerlen;Dr. Schaepmanplein en omgeving;9173902,0;851,0;71,0;187,0;Dr. Schaepmanplein en omgeving;Heerlen;Buurt;6416;810;2,1;3720,0;107,0;93,0;21,0;77,0;2,0;2,0;1,576;0,15432098765432098;0,8;0,5;1433,0
202007,0;Enexis;Limburg;Heerlen;Schiffelerveld;9173903,0;129,0;14,0;75,0;Schiffelerveld;Heerlen;Buurt;6416;80;1,9;297,0;155,0;74,0;51,0;36,0;11,0;1,0;2,0;0,25;1,3;0,8;1507,0
202007,0;Enexis;Limburg;Heerlen;Heerlerbaan-Oost;9174000,0;2207,0;81,0;304,0;Heerlerbaan-Oost;Heerlen;Buurt;6418;2165;1,8;5748,0;118,0;49,0;17,0;78,0;5,0;6,0;1,7821428571428573;0,06235565819861432;0,8;0,4;1839,0
202007,0;Enexis;Limburg;Heerlen;Egstraat en omgeving;9174100,0;935,0;202,0;691,0;Egstraat en omgeving;Heerlen;Buurt;6418;905;2,3;3793,0;173,0;86,0;76,0;15,0;9,0;0,0;2,0;0,08287292817679558;1,2;0,4;1864,0
202007,0;Enexis;Limburg;Heerlen;Giezenveld;9174101,0;932,0;177,0;743,0;Giezenveld;Heerlen;Buurt;6418;850;2,1;3195,0;200,0;91,0;57,0;40,0;3,0;7,0;1,9428571428571428;0,10588235294117647;1,2;0,9;1723,0
202007,0;Enexis;Limburg;Heerlen;Heerlerbaan-West;9174102,0;755,0;148,0;794,0;Heerlerbaan-West;Heerlen;Buurt;6418;715;2,0;1064,0;310,0;56,0;61,0;0,0;39,0;61,0;2,2421052631578946;0,1888111888111888;1,1;1,2;1301,0
202007,0;Enexis;Limburg;Horst aan de Maas;Griendtsveen;15070000,0;168,0;39,0;136,0;Griendtsveen;Horst aan de Maas;Buurt;5766;195;2,5;1151,0;276,0;100,0;84,0;13,0;2,0;8,0;1,837837837837838;0,20512820512820512;1,6;0,5;70,0
202007,0;Enexis;Limburg;Horst aan de Maas;America;15070100,0;393,0;115,0;410,0;America;Horst aan de Maas;Buurt;5966;505;2,2;2899,0;230,0;95,0;70,0;26,0;4,0;12,0;1,8735632183908046;0,10891089108910891;1,5;0,4;219,0
202007,0;Enexis;Limburg;Horst aan de Maas;Meterik;15070200,0;199,0;41,0;202,0;Meterik;Horst aan de Maas;Buurt;5964;295;2,4;3007,0;272,0;95,0;81,0;15,0;4,0;13,0;2,033333333333333;0,1016949152542373;1,6;0,4;242,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Meterik;15070209,0;541,0;128,0;674,0;Verspreide huizen Meterik;Horst aan de Maas;Buurt;5964;370;2,5;83,0;327,0;93,0;83,0;6,0;11,0;31,0;2,0;0,32432432432432434;1,3;1,3;158,0
202007,0;Enexis;Limburg;Horst aan de Maas;Hegelsom;15070300,0;315,0;131,0;456,0;Hegelsom;Horst aan de Maas;Buurt;5963;490;2,4;3025,0;249,0;98,0;80,0;18,0;2,0;17,0;1,989247311827957;0,09183673469387756;1,4;0,3;284,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Hegelsom;15070309,0;572,0;131,0;845,0;Verspreide huizen Hegelsom;Horst aan de Maas;Buurt;5963;285;2,6;129,0;340,0;98,0;92,0;0,0;8,0;18,0;1,921875;0,3684210526315789;1,1;1,0;213,0
202007,0;Enexis;Limburg;Horst aan de Maas;Horst-Centrum;15070400,0;1055,0;184,0;573,0;Horst-Centrum;Horst aan de Maas;Buurt;5961;950;1,7;4478,0;206,0;39,0;44,0;30,0;23,0;36,0;1,9915966386554622;0,22105263157894736;1,1;0,4;1471,0
202007,0;Enexis;Limburg;Horst aan de Maas;Molenveld;15070401,0;1102,0;311,0;968,0;Molenveld;Horst aan de Maas;Buurt;5961;1225;2,1;3232,0;230,0;89,0;64,0;30,0;6,0;8,0;1,774869109947644;0,11020408163265306;1,2;0,4;989,0
202007,0;Enexis;Limburg;Horst aan de Maas;De Riet;15070402,0;246,0;40,0;121,0;De Riet;Horst aan de Maas;Buurt;5961;260;2,1;6919,0;198,0;84,0;56,0;42,0;2,0;4,0;1,8409090909090908;0,11538461538461539;1,1;0,4;1530,0
202007,0;Enexis;Limburg;Horst aan de Maas;Weisterbeek;15070403,0;355,0;124,0;3329,0;Weisterbeek;Horst aan de Maas;Buurt;5961;350;1,9;5239,0;182,0;69,0;37,0;59,0;4,0;1,0;2,0784313725490198;0,11428571428571428;1,1;0,4;1382,0
202007,0;Enexis;Limburg;Horst aan de Maas;Nieuwstraat;15070404,0;264,0;54,0;259,0;Nieuwstraat;Horst aan de Maas;Buurt;5961;375;2,0;5134,0;247,0;76,0;84,0;5,0;11,0;21,0;2,0;0,13333333333333333;1,1;0,8;1185,0
202007,0;Enexis;Limburg;Horst aan de Maas;Berkelsbroek;15070406,0;237,0;77,0;321,0;Berkelsbroek;Horst aan de Maas;Buurt;5961;275;2,5;3276,0;281,0;98,0;87,0;12,0;1,0;0,0;2,0185185185185186;0,09090909090909091;1,4;0,7;926,0
202007,0;Enexis;Limburg;Horst aan de Maas;Stuksbeemden;15070407,0;772,0;184,0;676,0;Stuksbeemden;Horst aan de Maas;Buurt;5961;735;2,3;5138,0;230,0;91,0;69,0;24,0;8,0;4,0;1,878787878787879;0,09523809523809523;1,2;0,6;1154,0
202007,0;Enexis;Limburg;Horst aan de Maas;De Risselt;15070408,0;544,0;147,0;631,0;De Risselt;Horst aan de Maas;Buurt;5961;465;2,5;3129,0;277,0;96,0;77,0;15,0;7,0;11,0;2,00990099009901;0,15053763440860216;1,3;0,7;1193,0
202007,0;Enexis;Limburg;Horst aan de Maas;De Afhang;15070409,0;507,0;165,0;744,0;De Afhang;Horst aan de Maas;Buurt;5961;595;2,8;2182,0;359,0;97,0;79,0;18,0;3,0;88,0;2,142857142857143;0,19327731092436976;1,2;1,0;1032,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Horst;15070419,0;915,0;214,0;1577,0;Verspreide huizen Horst;Horst aan de Maas;Buurt;5961;465;2,4;77,0;364,0;98,0;89,0;0,0;10,0;16,0;2,011764705882353;0,4838709677419355;1,2;1,7;312,0
202007,0;Enexis;Limburg;Horst aan de Maas;Melderslo;15070500,0;356,0;120,0;526,0;Melderslo;Horst aan de Maas;Buurt;5962;485;2,4;2817,0;260,0;98,0;82,0;15,0;3,0;23,0;1,872340425531915;0,16494845360824742;1,7;0,3;201,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Melderslo;15070509,0;602,0;143,0;1253,0;Verspreide huizen Melderslo;Horst aan de Maas;Buurt;5962;345;2,7;110,0;352,0;98,0;93,0;1,0;6,0;10,0;1,9722222222222223;0,391304347826087;1,2;1,3;146,0
202007,0;Enexis;Limburg;Horst aan de Maas;Broekhuizenvorst;15070600,0;318,0;78,0;309,0;Broekhuizenvorst;Horst aan de Maas;Buurt;5871;365;2,3;2104,0;234,0;96,0;80,0;16,0;4,0;6,0;2,0140845070422535;0,1780821917808219;1,5;0,3;182,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Broekhuizenvorst;15070609,0;169,0;38,0;252,0;Verspreide huizen Broekhuizenvorst;Horst aan de Maas;Buurt;5871;85;2,3;40,0;352,0;97,0;83,0;0,0;17,0;5,0;2,0625;0,29411764705882354;0,9;1,5;80,0
202007,0;Enexis;Limburg;Horst aan de Maas;Lottum;15070700,0;410,0;86,0;330,0;Lottum;Horst aan de Maas;Buurt;5973;510;2,2;2530,0;244,0;93,0;81,0;13,0;5,0;8,0;1,8863636363636365;0,14705882352941177;1,4;0,4;218,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Lottum;15070709,0;591,0;113,0;851,0;Verspreide huizen Lottum;Horst aan de Maas;Buurt;5973;315;2,6;52,0;332,0;98,0;90,0;0,0;10,0;11,0;1,8253968253968254;0,5396825396825397;1,5;1,5;116,0
202007,0;Enexis;Limburg;Horst aan de Maas;Grubbenvorst-Centrum;15070800,0;273,0;56,0;288,0;Grubbenvorst-Centrum;Horst aan de Maas;Buurt;5971;435;2,0;2933,0;200,0;59,0;56,0;19,0;24,0;21,0;1,9714285714285715;0,21839080459770116;1,4;0,5;647,0
202007,0;Enexis;Limburg;Horst aan de Maas;De Comert;15070801,0;221,0;46,0;197,0;De Comert;Horst aan de Maas;Buurt;5971;160;2,5;1823,0;274,0;95,0;73,0;24,0;3,0;4,0;1,9166666666666667;0,3125;1,2;0,9;582,0
202007,0;Enexis;Limburg;Horst aan de Maas;t Reuvelt;15070802,0;365,0;98,0;387,0;Reuvelt;Horst aan de Maas;Buurt;5971;360;2,2;3481,0;234,0;100,0;89,0;6,0;6,0;1,0;1,9795918367346939;0,1527777777777778;1,1;0,2;684,0
202007,0;Enexis;Limburg;Horst aan de Maas;Middelreuvelt;15070803,0;516,0;153,0;668,0;Middelreuvelt;Horst aan de Maas;Buurt;5971;485;2,4;3617,0;252,0;95,0;82,0;13,0;5,0;37,0;2,0;0,1134020618556701;1,2;0,5;616,0
202007,0;Enexis;Limburg;Horst aan de Maas;Tuinhaversveld;15070804,0;489,0;83,0;331,0;Tuinhaversveld;Horst aan de Maas;Buurt;5971;435;2,2;4309,0;209,0;98,0;84,0;3,0;13,0;4,0;2,0416666666666665;0,10344827586206896;1,2;0,3;639,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Grubbenvorst;15070809,0;291,0;59,0;537,0;Verspreide huizen Grubbenvorst;Horst aan de Maas;Buurt;5971;175;2,5;36,0;384,0;92,0;84,0;0,0;15,0;10,0;2,0285714285714285;0,6;1,6;2,0;180,0
202007,0;Enexis;Limburg;Horst aan de Maas;Broekhuizen;15070900,0;204,0;45,0;230,0;Broekhuizen;Horst aan de Maas;Buurt;5872;265;2,2;2297,0;253,0;90,0;79,0;14,0;7,0;7,0;2,0;0,20754716981132076;1,5;1,3;178,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Broekhuizen;15070909,0;171,0;40,0;260,0;Verspreide huizen Broekhuizen;Horst aan de Maas;Buurt;5872;55;2,8;29,0;353,0;100,0;83,0;0,0;17,0;17,0;2,0833333333333335;0,45454545454545453;1,4;2,1;77,0
202007,0;Enexis;Limburg;Horst aan de Maas;Sevenum;15071000,0;2016,0;512,0;2138,0;Sevenum;Horst aan de Maas;Buurt;5975;2175;2,3;3533,0;252,0;83,0;75,0;14,0;10,0;18,0;1,9918032786885247;0,12873563218390804;1,3;0,5;670,0
202007,0;Enexis;Limburg;Horst aan de Maas;Kronenberg;15071100,0;172,0;55,0;234,0;Kronenberg;Horst aan de Maas;Buurt;5976;290;2,3;3626,0;237,0;98,0;87,0;11,0;2,0;20,0;2,176470588235294;0,13793103448275862;1,5;0,3;138,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Kronenberg;15071109,0;348,0;73,0;399,0;Verspreide huizen Kronenberg;Horst aan de Maas;Buurt;5976;155;2,9;58,0;347,0;98,0;96,0;0,0;4,0;12,0;2,111111111111111;0,45161290322580644;1,1;0,9;107,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Eversoord;15071209,0;128,0;19,0;198,0;Verspreide huizen Evertsoord;Horst aan de Maas;Buurt;5977;75;2,7;15,0;416,0;96,0;85,0;0,0;14,0;3,0;1,8823529411764706;0,6;1,5;3,4;14,0
202007,0;Enexis;Limburg;Horst aan de Maas;Meerlo;15071300,0;619,0;166,0;661,0;Meerlo;Horst aan de Maas;Buurt;5864;665;2,4;3022,0;245,0;95,0;86,0;10,0;4,0;14,0;1,9416666666666667;0,14285714285714285;1,5;0,7;235,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Meerlo;15071309,0;221,0;38,0;290,0;Verspreide huizen Meerlo;Horst aan de Maas;Buurt;5864;110;2,4;37,0;371,0;98,0;84,0;0,0;15,0;4,0;2,0434782608695654;0,5909090909090909;1,1;1,2;123,0
202007,0;Enexis;Limburg;Horst aan de Maas;Tienray;15071400,0;391,0;79,0;317,0;Tienray;Horst aan de Maas;Buurt;5865;450;2,3;3200,0;225,0;98,0;73,0;20,0;7,0;16,0;1,876543209876543;0,14444444444444443;1,5;0,5;176,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Tienray;15071409,0;153,0;24,0;150,0;Verspreide huizen Tienray;Horst aan de Maas;Buurt;5865;70;2,6;70,0;383,0;100,0;96,0;0,0;4,0;14,0;1,8666666666666667;0,5;0,6;0,8;167,0
202007,0;Enexis;Limburg;Horst aan de Maas;Swolgen;15071500,0;229,0;48,0;205,0;Swolgen;Horst aan de Maas;Buurt;5866;360;2,4;2635,0;259,0;99,0;85,0;11,0;4,0;8,0;1,8695652173913044;0,18055555555555555;1,6;2,1;150,0
202007,0;Enexis;Limburg;Horst aan de Maas;Verspreide huizen Swolgen;15071509,0;365,0;74,0;671,0;Verspreide huizen Swolgen;Horst aan de Maas;Buurt;5866;150;2,6;43,0;360,0;99,0;91,0;0,0;8,0;7,0;1,9090909090909092;0,5666666666666667;1,0;2,1;112,0
202007,0;Enexis;Limburg;Kerkrade;Spekholzerheide;9280000,0;1908,0;318,0;1278,0;Spekholzerheide;Kerkrade;Buurt;6466;1750;1,8;1652,0;152,0;55,0;50,0;31,0;18,0;13,0;1,8577235772357723;0,24571428571428572;1,0;0,6;1556,0
202007,0;Enexis;Limburg;Kerkrade;Heilust;9280001,0;1393,0;544,0;1717,0;Heilust;Kerkrade;Buurt;6466;1230;2,0;3706,0;136,0;73,0;35,0;59,0;5,0;9,0;1,5692307692307692;0,08130081300813008;1,0;0,8;1778,0
202007,0;Enexis;Limburg;Kerkrade;Terwinselen;9280002,0;1706,0;415,0;1499,0;Terwinselen;Kerkrade;Buurt;6467;1715;2,1;3561,0;182,0;83,0;70,0;15,0;14,0;7,0;1,9383561643835616;0,12244897959183673;1,3;0,6;1942,0
202007,0;Enexis;Limburg;Kerkrade;Kaalheide;9280003,0;1340,0;510,0;1499,0;Kaalheide;Kerkrade;Buurt;6466;1315;2,1;3082,0;149,0;83,0;58,0;32,0;10,0;1,0;1,7155963302752293;0,07984790874524715;1,1;0,5;1143,0
202007,0;Enexis;Limburg;Kerkrade;Kerkrade-Centrum;9280100,0;2803,0;308,0;1179,0;Kerkrade-Centrum;Kerkrade;Buurt;6461;2560;1,8;2471,0;171,0;38,0;46,0;31,0;23,0;11,0;1,8623853211009174;0,1484375;0,9;0,5;2469,0
202007,0;Enexis;Limburg;Kerkrade;Erenstein;9280101,0;811,0;132,0;440,0;Erenstein;Kerkrade;Buurt;6463;860;1,9;4421,0;137,0;59,0;39,0;42,0;18,0;6,0;1,7235772357723578;0,10465116279069768;0,9;0,6;1977,0
202007,0;Enexis;Limburg;Kerkrade;Rolduckerveld;9280102,0;1336,0;146,0;498,0;Rolduckerveld;Kerkrade;Buurt;6463;1340;1,9;2080,0;109,0;28,0;22,0;71,0;4,0;19,0;1,7102272727272727;0,04477611940298507;0,7;0,4;2318,0
202007,0;Enexis;Limburg;Kerkrade;Holz;9280103,0;1331,0;224,0;718,0;Holz;Kerkrade;Buurt;6461;1240;1,9;4217,0;155,0;53,0;51,0;35,0;13,0;16,0;1,9085714285714286;0,11290322580645161;1,0;0,7;2421,0
202007,0;Enexis;Limburg;Kerkrade;Nulland;9280104,0;1595,0;260,0;864,0;Nulland;Kerkrade;Buurt;6462;1435;2,0;4121,0;144,0;70,0;52,0;35,0;12,0;9,0;1,748878923766816;0,08710801393728224;1,0;0,7;2392,0
202007,0;Enexis;Limburg;Kerkrade;Bleijerheide;9280105,0;2240,0;326,0;1089,0;Bleijerheide;Kerkrade;Buurt;6462;2140;1,9;4948,0;135,0;58,0;47,0;24,0;27,0;5,0;1,7553516819571866;0,07710280373831775;0,9;0,5;1760,0
202007,0;Enexis;Limburg;Kerkrade;Eygelshoven-Kom;9280200,0;1180,0;127,0;521,0;Eygelshoven-Kom;Kerkrade;Buurt;6471;1195;1,7;1744,0;140,0;45,0;49,0;29,0;22,0;9,0;1,7515923566878981;0,16736401673640167;1,0;0,5;1109,0
202007,0;Enexis;Limburg;Kerkrade;Hopel;9280201,0;1200,0;344,0;1114,0;Hopel;Kerkrade;Buurt;6471;1015;2,2;3100,0;150,0;96,0;76,0;17,0;7,0;10,0;1,7555555555555555;0,059113300492610835;1,2;0,5;929,0
202007,0;Enexis;Limburg;Kerkrade;Waubacherveld;9280202,0;522,0;126,0;511,0;Waubacherveld;Kerkrade;Buurt;6471;480;2,2;716,0;199,0;84,0;78,0;16,0;4,0;0,0;2,0365853658536586;0,125;1,3;1,2;886,0
202007,0;Enexis;Limburg;Kerkrade;Vink;9280203,0;1079,0;287,0;1205,0;Vink;Kerkrade;Buurt;6464;1080;2,1;2180,0;195,0;87,0;78,0;10,0;11,0;14,0;1,9;0,13425925925925927;1,3;0,7;1122,0
202007,0;Enexis;Limburg;Kerkrade;Chevremont;9280204,0;1873,0;296,0;946,0;Chevremont;Kerkrade;Buurt;6463;1610;1,9;5494,0;144,0;62,0;44,0;47,0;9,0;5,0;1,6391304347826088;0,08695652173913043;0,9;0,4;1760,0
202007,0;Enexis;Limburg;Kerkrade;Haanrade;9280205,0;1128,0;225,0;873,0;Haanrade;Kerkrade;Buurt;6464;990;2,0;1414,0;182,0;86,0;74,0;15,0;10,0;4,0;1,9545454545454546;0,10606060606060606;1,3;1,2;995,0
202007,0;Enexis;Limburg;Landgraaf;Kakert;8820001,0;782,0;141,0;544,0;Kakert;Landgraaf;Buurt;6371;775;2,1;1257,0;218,0;88,0;56,0;33,0;10,0;23,0;1,8125;0,12903225806451613;1,1;1,3;957,0
202007,0;Enexis;Limburg;Landgraaf;Lichtenberg;8820002,0;808,0;221,0;769,0;Lichtenberg;Landgraaf;Buurt;6371;870;1,9;4371,0;159,0;65,0;50,0;40,0;10,0;8,0;1,806201550387597;0,11494252873563218;1,0;0,5;1800,0
202007,0;Enexis;Limburg;Landgraaf;De Dormig;8820003,0;321,0;66,0;245,0;De Dormig;Landgraaf;Buurt;6371;380;2,0;1917,0;250,0;77,0;65,0;7,0;27,0;22,0;2,0126582278481013;0,10526315789473684;0,9;0,8;1697,0
