Peildatum,Netbeheerder,Provincie,Gemeente,CBS_Buurt,CBS_Buurtcode,Aantal_aansluitingen_in_CBS-buurt,Aantal_aansluitingen_met_opwekinstallatie,Opgesteld_vermogen,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,MeestVoorkomendePostcode_113,HuishoudensTotaal_28,GemiddeldeHuishoudensgrootte_32,Bevolkingsdichtheid_33,GemiddeldeWoningwaarde_35,PercentageEengezinswoning_36,Koopwoningen_40,InBezitWoningcorporatie_42,InBezitOverigeVerhuurders_43,BouwjaarVanaf2000_46,GemiddeldElektriciteitsverbruikTotaal_47,GemiddeldAardgasverbruikTotaal_55,Gemiddeld_opleidingsniveau,Percent_inkomensontvangers,Bedrijfsvestigingen_per_huishuidens,PersonenautoSPerHuishouden_102,AfstandTotSchool_108,Omgevingsadressendichtheid_116
202007.0,Enexis,Drenthe,Assen,De Kleuven,1060703.0,516.0,81.0,248.0,De Kleuven,Assen,Buurt,9403,470,2.4,6094.0,165.0,89.0,77.0,21.0,2.0,0.0,2590.0,1000.0,2.0114942528735638,0.7792207792207793,0.0957446808510638,1.3,0.5,1048.0
202007.0,Enexis,Drenthe,Assen,De Dreven,1060704.0,435.0,85.0,282.0,De Dreven,Assen,Buurt,9403,465,2.5,5819.0,184.0,100.0,72.0,25.0,2.0,4.0,2640.0,1170.0,2.081395348837209,0.7860262008733624,0.086021505376344,1.1,0.5,1234.0
202007.0,Enexis,Drenthe,Assen,De BreeÃn,1060705.0,357.0,133.0,504.0,De Breeën,Assen,Buurt,9403,365,2.4,2898.0,236.0,86.0,85.0,0.0,14.0,14.0,2970.0,1500.0,2.1739130434782608,0.8045977011494253,0.1232876712328767,1.4,0.6,1193.0
202007.0,Enexis,Drenthe,Assen,De Hoven,1060706.0,366.0,139.0,510.0,De Hoven,Assen,Buurt,9403,355,2.5,3528.0,253.0,95.0,93.0,5.0,1.0,6.0,3080.0,1510.0,2.246376811594203,0.7821229050279329,0.0845070422535211,1.2,0.3,1400.0
202007.0,Enexis,Drenthe,Assen,De Heugten,1060707.0,584.0,74.0,245.0,De Heugten,Assen,Buurt,9403,575,2.1,6055.0,156.0,92.0,61.0,32.0,7.0,0.0,2450.0,1030.0,1.8877551020408163,0.8097165991902834,0.0782608695652174,1.0,0.4,1404.0
202007.0,Enexis,Drenthe,Assen,De Beemden,1060708.0,380.0,82.0,367.0,De Beemden,Assen,Buurt,9403,350,2.4,4234.0,186.0,93.0,53.0,36.0,11.0,3.0,2640.0,1190.0,1.984126984126984,0.8484848484848485,0.1571428571428571,1.0,0.4,1373.0
202007.0,Enexis,Drenthe,Assen,De Hullen,1060709.0,394.0,106.0,389.0,De Hullen,Assen,Buurt,9403,395,2.5,7426.0,194.0,100.0,93.0,0.0,7.0,0.0,2820.0,1260.0,2.116883116883117,0.8040201005025126,0.0886075949367088,1.2,0.2,1346.0
202007.0,Enexis,Drenthe,Assen,De Stoepen,1060710.0,835.0,217.0,766.0,De Stoepen,Assen,Buurt,9403,820,2.7,4633.0,230.0,97.0,96.0,0.0,4.0,9.0,3040.0,1230.0,2.129213483146068,0.7982261640798226,0.1463414634146341,1.3,1.0,1022.0
202007.0,Enexis,Drenthe,Assen,De Goorns,1060711.0,281.0,42.0,147.0,De Goorns,Assen,Buurt,9403,325,2.2,4878.0,158.0,96.0,56.0,36.0,8.0,0.0,2480.0,1070.0,1.8703703703703705,0.821917808219178,0.0461538461538461,1.0,0.6,1309.0
202007.0,Enexis,Drenthe,Assen,Kloosterveste,1060800.0,400.0,136.0,433.0,Kloosterveste,Assen,Buurt,9408,375,1.9,5025.0,170.0,48.0,48.0,24.0,28.0,100.0,2140.0,810.0,2.109090909090909,0.821917808219178,0.1333333333333333,0.8,0.4,1101.0
202007.0,Enexis,Drenthe,Assen,Kloostertuinen,1060801.0,288.0,49.0,172.0,Kloostertuinen,Assen,Buurt,9408,325,2.8,6194.0,215.0,93.0,91.0,7.0,1.0,100.0,2950.0,1070.0,2.203125,0.6557377049180327,0.123076923076923,1.3,0.6,1018.0
202007.0,Enexis,Drenthe,Assen,Kloosterhaven,1060802.0,93.0,32.0,126.0,Kloosterhaven,Assen,Buurt,9408,130,2.8,2401.0,329.0,82.0,91.0,7.0,1.0,94.0,3230.0,1470.0,2.1785714285714284,0.8108108108108109,0.2307692307692307,1.5,1.0,931.0
202007.0,Enexis,Drenthe,Assen,Kloosterlanen,1060803.0,299.0,107.0,429.0,Kloosterlanen,Assen,Buurt,9408,275,3.1,4307.0,350.0,100.0,99.0,0.0,1.0,100.0,3830.0,1500.0,2.1875,0.8045977011494253,0.2,1.6,0.5,983.0
202007.0,Enexis,Drenthe,Assen,Kloosterhoven,1060804.0,517.0,69.0,245.0,Kloosterhoven,Assen,Buurt,9408,490,2.4,5907.0,197.0,86.0,44.0,29.0,26.0,100.0,2630.0,930.0,2.313953488372093,0.728744939271255,0.1122448979591836,1.0,0.4,1038.0
202007.0,Enexis,Drenthe,Assen,Kloosterstede,1060805.0,379.0,62.0,238.0,Kloosterstede,Assen,Buurt,9408,375,2.8,7614.0,219.0,92.0,69.0,29.0,2.0,100.0,2910.0,1090.0,2.108108108108108,0.660377358490566,0.1066666666666666,1.2,0.5,971.0
202007.0,Enexis,Drenthe,Assen,Kloostergaarde,1060806.0,204.0,37.0,139.0,Kloostergaarde,Assen,Buurt,9408,160,2.8,3440.0,190.0,100.0,58.0,42.0,1.0,100.0,2730.0,990.0,2.032258064516129,0.6593406593406593,0.125,1.1,0.2,711.0
202007.0,Enexis,Drenthe,Assen,Kloosterhage,1060807.0,293.0,71.0,269.0,Kloosterhage,Assen,Buurt,9408,290,3.3,7503.0,264.0,100.0,95.0,0.0,5.0,100.0,3460.0,1160.0,2.161764705882353,0.717948717948718,0.1724137931034483,1.4,0.7,927.0
202007.0,Enexis,Drenthe,Assen,Kloosterkade,1060808.0,163.0,53.0,205.0,Kloosterkade,Assen,Buurt,9408,175,3.3,5389.0,287.0,100.0,97.0,0.0,3.0,97.0,3420.0,1330.0,2.35,0.6956521739130435,0.1428571428571428,1.4,1.1,898.0
202007.0,Enexis,Drenthe,Assen,Sterrenbeeldenbuurt,1060809.0,205.0,96.0,356.0,Sterrenbeeldenbuurt,Assen,Buurt,9405,215,3.0,3993.0,304.0,100.0,99.0,0.0,1.0,16.0,3500.0,1440.0,2.1875,0.7692307692307693,0.1395348837209302,1.4,1.4,563.0
202007.0,Enexis,Drenthe,Assen,Planetenbuurt,1060810.0,330.0,86.0,308.0,Planetenbuurt,Assen,Buurt,9405,350,2.5,4321.0,215.0,95.0,98.0,0.0,2.0,6.0,2870.0,1050.0,2.147058823529412,0.7954545454545454,0.1142857142857142,1.4,1.4,696.0
202007.0,Enexis,Drenthe,Assen,Kloosterhout,1060815.0,336.0,132.0,621.0,Kloosterhout,Assen,Buurt,9408,330,3.5,3985.0,408.0,96.0,96.0,4.0,1.0,100.0,3990.0,1640.0,2.2976190476190474,0.6866952789699571,0.2424242424242424,1.5,1.2,794.0
202007.0,Enexis,Drenthe,Assen,Kloosterbos,1060816.0,445.0,107.0,420.0,Kloosterbos,Assen,Buurt,9408,400,3.2,6601.0,262.0,94.0,72.0,28.0,1.0,100.0,2990.0,1180.0,2.1555555555555554,0.6037735849056604,0.1375,1.3,0.7,710.0
202007.0,Enexis,Drenthe,Assen,Loon,1069900.0,108.0,32.0,205.0,Loon,Assen,Buurt,9409,110,2.4,966.0,363.0,100.0,95.0,0.0,5.0,8.0,3580.0,2220.0,2.3157894736842106,0.7692307692307693,0.2727272727272727,1.4,2.3,143.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Borger,16810000.0,2295.0,471.0,1917.0,Borger,Borger-Odoorn,Buurt,9531,2180,2.1,1613.0,195.0,86.0,66.0,28.0,6.0,15.0,2710.0,1540.0,2.0,0.8441558441558441,0.1513761467889908,1.2,0.9,544.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Buinen,16810100.0,268.0,72.0,459.0,Buinen,Borger-Odoorn,Buurt,9528,295,2.5,636.0,231.0,96.0,87.0,5.0,9.0,8.0,3650.0,1950.0,2.05,0.8053691275167785,0.2542372881355932,1.6,3.3,94.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Drouwen,16810300.0,172.0,56.0,343.0,Drouwen,Borger-Odoorn,Buurt,9533,185,2.4,620.0,284.0,97.0,91.0,5.0,4.0,16.0,3630.0,1920.0,2.2222222222222223,0.8791208791208791,0.2972972972972973,1.6,0.4,105.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Nieuw-Buinen,16810700.0,2021.0,404.0,2079.0,Nieuw-Buinen,Borger-Odoorn,Buurt,9521,2060,2.3,1022.0,152.0,90.0,64.0,32.0,4.0,11.0,3090.0,1640.0,1.7650273224043715,0.8050847457627118,0.1674757281553398,1.4,1.0,413.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Ees,16810900.0,124.0,32.0,167.0,Ees,Borger-Odoorn,Buurt,9536,140,2.1,484.0,267.0,96.0,87.0,10.0,3.0,6.0,3370.0,2180.0,2.260869565217391,0.9836065573770492,0.25,1.4,0.6,142.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Exloo,16811100.0,672.0,196.0,880.0,Exloo,Borger-Odoorn,Buurt,7875,705,2.2,732.0,240.0,94.0,80.0,16.0,5.0,6.0,3170.0,1930.0,1.990909090909091,0.8441558441558441,0.2127659574468085,1.3,0.6,218.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Valthe,16811200.0,445.0,147.0,556.0,Valthe,Borger-Odoorn,Buurt,7872,455,2.3,766.0,208.0,95.0,76.0,22.0,2.0,18.0,2880.0,1690.0,2.0595238095238093,0.861244019138756,0.1538461538461538,1.4,0.5,133.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Verspreide huizen Valthe,16811209.0,121.0,36.0,206.0,Verspreide huizen Valthe,Borger-Odoorn,Buurt,7872,65,2.3,17.0,288.0,100.0,94.0,0.0,6.0,4.0,3740.0,2270.0,2.0,0.6451612903225806,0.3076923076923077,1.7,1.7,61.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Klijndijk,16811300.0,297.0,86.0,353.0,Klijndijk,Borger-Odoorn,Buurt,7871,310,2.3,481.0,206.0,98.0,82.0,15.0,3.0,12.0,3150.0,1700.0,2.0526315789473686,0.8571428571428571,0.2258064516129032,1.5,3.0,104.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Odoornerveen,16811400.0,139.0,39.0,520.0,Odoornerveen,Borger-Odoorn,Buurt,7874,130,2.4,173.0,268.0,100.0,91.0,1.0,8.0,9.0,3840.0,2200.0,2.125,0.9523809523809524,0.3461538461538461,1.7,3.0,32.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Tweede ExloÃrmond,16811500.0,1037.0,311.0,1585.0,Tweede Exloërmond,Borger-Odoorn,Buurt,9571,985,2.3,628.0,159.0,95.0,72.0,24.0,4.0,12.0,3140.0,1730.0,1.6629213483146068,0.7708779443254818,0.2131979695431472,1.4,1.2,130.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Eerste ExloÃrmond,16811501.0,163.0,40.0,438.0,Eerste Exloërmond,Borger-Odoorn,Buurt,9573,145,2.4,157.0,191.0,99.0,83.0,8.0,8.0,6.0,3590.0,2010.0,2.0,0.8333333333333334,0.3103448275862069,1.7,3.0,25.0
202007.0,Enexis,Drenthe,Borger-Odoorn,Valthermond,16811600.0,1480.0,469.0,2245.0,Valthermond,Borger-Odoorn,Buurt,7876,1440,2.3,568.0,161.0,95.0,73.0,22.0,5.0,8.0,3150.0,1770.0,1.7777777777777777,0.8169440242057489,0.1840277777777778,1.4,1.8,110.0
202007.0,Enexis,Drenthe,Coevorden,Coevorden-Centrum,1091000.0,1508.0,189.0,587.0,Coevorden-Centrum,Coevorden,Buurt,7741,1340,1.6,3949.0,131.0,37.0,39.0,47.0,13.0,8.0,2110.0,1150.0,1.810126582278481,0.8755760368663594,0.1753731343283582,0.8,0.4,1216.0
202007.0,Enexis,Drenthe,Coevorden,Lootuinen,1091001.0,557.0,300.0,817.0,Lootuinen,Coevorden,Buurt,7741,580,2.4,2059.0,135.0,100.0,48.0,51.0,1.0,0.0,2570.0,1420.0,1.64,0.704225352112676,0.0775862068965517,1.1,0.7,1085.0
202007.0,Enexis,Drenthe,Coevorden,Poppenhare,1091002.0,583.0,148.0,364.0,Poppenhare,Coevorden,Buurt,7741,580,2.1,3507.0,106.0,57.0,32.0,63.0,5.0,11.0,2410.0,1140.0,1.5176470588235291,0.7058823529411765,0.0517241379310344,0.8,0.3,1083.0
202007.0,Enexis,Drenthe,Coevorden,Binnenvree Buitenvree Pikveld,1091003.0,1341.0,457.0,1308.0,Binnenvree Buitenvree Pikveld,Coevorden,Buurt,7742,1325,2.3,3095.0,147.0,89.0,65.0,22.0,13.0,9.0,2730.0,1310.0,1.8064516129032255,0.7817589576547231,0.0679245283018867,1.1,0.5,1093.0
202007.0,Enexis,Drenthe,Coevorden,De Heege,1091004.0,849.0,315.0,973.0,De Heege,Coevorden,Buurt,7742,880,2.3,2948.0,179.0,84.0,62.0,30.0,8.0,28.0,2720.0,1230.0,1.8940397350993377,0.8333333333333334,0.0909090909090909,1.1,1.4,880.0
202007.0,Enexis,Drenthe,Coevorden,Ballast,1091007.0,640.0,172.0,613.0,Ballast,Coevorden,Buurt,7741,685,2.4,2665.0,162.0,99.0,86.0,10.0,4.0,0.0,2980.0,1280.0,1.8345864661654132,0.790273556231003,0.0802919708029197,1.3,1.4,637.0
202007.0,Enexis,Drenthe,Coevorden,De Loo,1091008.0,599.0,275.0,757.0,De Loo,Coevorden,Buurt,7741,540,2.3,2479.0,151.0,100.0,53.0,47.0,1.0,25.0,2620.0,1350.0,1.694736842105263,0.7936507936507936,0.0925925925925925,1.1,1.2,776.0
202007.0,Enexis,Drenthe,Coevorden,Klinkenvlier,1091014.0,85.0,24.0,161.0,Klinkenvlier,Coevorden,Buurt,7742,60,2.4,331.0,454.0,100.0,98.0,0.0,2.0,81.0,5000.0,2200.0,2.727272727272727,0.6896551724137931,0.25,1.7,1.9,218.0
202007.0,Enexis,Drenthe,Coevorden,Ossehaar,1091015.0,312.0,70.0,312.0,Ossehaar,Coevorden,Buurt,7742,295,3.1,1579.0,235.0,100.0,97.0,0.0,3.0,100.0,3670.0,1290.0,2.071428571428572,0.7608695652173914,0.1525423728813559,1.4,2.6,531.0
202007.0,Enexis,Drenthe,Coevorden,Steenwijksmoer,1091116.0,206.0,58.0,220.0,Steenwijksmoer,Coevorden,Buurt,7741,250,2.4,513.0,195.0,97.0,86.0,12.0,2.0,11.0,3340.0,1650.0,1.8775510204081636,0.847457627118644,0.16,1.4,0.5,78.0
202007.0,Enexis,Drenthe,Coevorden,Verspreide huizen Steenwijksmoer,1091117.0,278.0,42.0,282.0,Verspreide huizen Steenwijksmoer,Coevorden,Buurt,7741,120,2.8,38.0,284.0,95.0,93.0,0.0,8.0,4.0,4160.0,2210.0,1.8571428571428568,0.9090909090909092,0.375,1.7,2.1,48.0
202007.0,Enexis,Drenthe,Coevorden,Dalen,1092022.0,1465.0,456.0,1919.0,Dalen,Coevorden,Buurt,7751,1465,2.3,1288.0,227.0,87.0,77.0,17.0,6.0,6.0,3150.0,1660.0,2.037344398340249,0.8157099697885196,0.1808873720136518,1.4,0.7,392.0
202007.0,Enexis,Drenthe,Coevorden,Verspreide huizen Dalen,1092023.0,244.0,45.0,438.0,Verspreide huizen Dalen,Coevorden,Buurt,7751,150,2.7,21.0,312.0,96.0,89.0,0.0,11.0,9.0,4350.0,2150.0,1.878787878787879,0.7407407407407407,0.5,1.6,2.2,179.0
202007.0,Enexis,Drenthe,Coevorden,Wachtum,1092024.0,111.0,34.0,229.0,Wachtum,Coevorden,Buurt,7754,110,2.5,331.0,279.0,100.0,91.0,3.0,5.0,6.0,3960.0,2200.0,2.25,0.7272727272727273,0.2727272727272727,1.7,0.4,39.0
202007.0,Enexis,Drenthe,Coevorden,Dalerpeel,1092026.0,229.0,82.0,246.0,Dalerpeel,Coevorden,Buurt,7753,245,2.5,567.0,174.0,99.0,75.0,24.0,1.0,11.0,3280.0,1610.0,1.6595744680851063,0.8264462809917356,0.1428571428571428,1.4,0.4,72.0
202007.0,Enexis,Drenthe,Coevorden,Verspreide huizen Dalerpeel,1092027.0,205.0,34.0,251.0,Verspreide huizen Dalerpeel,Coevorden,Buurt,7751,95,2.7,19.0,286.0,96.0,91.0,0.0,9.0,6.0,3900.0,2150.0,1.947368421052632,0.8,0.3684210526315789,1.5,2.7,26.0
202007.0,Enexis,Drenthe,Coevorden,Dalerveen,1092028.0,95.0,17.0,79.0,Dalerveen,Coevorden,Buurt,7755,120,2.6,396.0,258.0,97.0,93.0,3.0,4.0,13.0,4270.0,1910.0,1.9230769230769231,0.6349206349206349,0.3333333333333333,1.7,0.8,34.0
202007.0,Enexis,Drenthe,Coevorden,Stieltjeskanaal,1092030.0,70.0,14.0,95.0,Stieltjeskanaal,Coevorden,Buurt,7756,65,2.7,136.0,272.0,97.0,96.0,1.0,3.0,3.0,4010.0,2140.0,1.8666666666666667,0.5405405405405406,0.3846153846153846,1.4,2.5,14.0
202007.0,Enexis,Drenthe,Coevorden,Oosterhesselen,1093032.0,798.0,234.0,916.0,Oosterhesselen,Coevorden,Buurt,7861,800,2.1,1026.0,211.0,91.0,77.0,19.0,4.0,5.0,2930.0,1710.0,2.098360655737705,0.8259587020648967,0.1375,1.3,0.8,247.0
202007.0,Enexis,Drenthe,Coevorden,Gees,1093034.0,248.0,59.0,344.0,Gees,Coevorden,Buurt,7863,225,2.3,615.0,254.0,97.0,81.0,13.0,6.0,4.0,3560.0,1820.0,2.0476190476190474,0.7476635514018691,0.2666666666666666,1.5,2.8,92.0
202007.0,Enexis,Drenthe,Coevorden,Zwinderen,1093036.0,58.0,11.0,45.0,Zwinderen,Coevorden,Buurt,7864,95,2.6,292.0,255.0,100.0,96.0,0.0,4.0,12.0,3620.0,1930.0,2.25,0.8163265306122449,0.3157894736842105,1.8,3.1,34.0
202007.0,Enexis,Drenthe,Coevorden,Geesbrug,1093038.0,235.0,82.0,300.0,Geesbrug,Coevorden,Buurt,7917,290,2.4,1429.0,171.0,100.0,77.0,21.0,2.0,14.0,3130.0,1540.0,1.6666666666666667,0.8391608391608392,0.1379310344827586,1.3,0.4,112.0
202007.0,Enexis,Drenthe,Coevorden,Verspreide huizen Geesbrug,1093039.0,454.0,57.0,491.0,Verspreide huizen Geesbrug,Coevorden,Buurt,7917,225,2.6,32.0,282.0,94.0,87.0,0.0,12.0,18.0,4450.0,2220.0,1.8666666666666667,0.8547008547008547,0.5555555555555556,1.7,1.4,45.0
202007.0,Enexis,Drenthe,Coevorden,Sleen,1094040.0,1007.0,295.0,1068.0,Sleen,Coevorden,Buurt,7841,960,2.2,1031.0,212.0,93.0,72.0,25.0,3.0,11.0,2850.0,1660.0,1.9871794871794872,0.851063829787234,0.1510416666666666,1.3,0.5,292.0
202007.0,Enexis,Drenthe,Coevorden,Noord-Sleen,1094043.0,127.0,26.0,197.0,Noord-Sleen,Coevorden,Buurt,7846,195,2.3,498.0,278.0,98.0,96.0,1.0,3.0,6.0,3600.0,2030.0,2.264705882352941,0.8791208791208791,0.282051282051282,1.4,0.9,54.0
202007.0,Enexis,Drenthe,Coevorden,t Haantje,1094044.0,72.0,21.0,118.0,'t Haantje,Coevorden,Buurt,7847,90,2.2,366.0,256.0,98.0,82.0,11.0,7.0,8.0,3480.0,1890.0,1.875,1.0,0.2222222222222222,1.5,4.1,28.0
202007.0,Enexis,Drenthe,Coevorden,Schoonoord,1094047.0,899.0,311.0,1039.0,Schoonoord,Coevorden,Buurt,7848,910,2.1,1189.0,188.0,97.0,56.0,40.0,4.0,11.0,2940.0,1550.0,1.6866666666666668,0.7980049875311721,0.1318681318681318,1.2,0.4,284.0
202007.0,Enexis,Drenthe,Coevorden,De Kiel,1094048.0,138.0,27.0,104.0,De Kiel,Coevorden,Buurt,7849,120,2.3,705.0,228.0,100.0,84.0,12.0,4.0,2.0,3140.0,1600.0,1.8636363636363635,0.7142857142857143,0.1666666666666666,1.4,0.4,77.0
202007.0,Enexis,Drenthe,Coevorden,Erm,1094053.0,123.0,17.0,99.0,Erm,Coevorden,Buurt,7843,160,2.5,468.0,278.0,96.0,93.0,0.0,7.0,6.0,3690.0,1970.0,2.129032258064516,0.759493670886076,0.25,1.6,0.6,91.0
202007.0,Enexis,Drenthe,Coevorden,Zweeloo,1095058.0,124.0,28.0,139.0,Zweeloo,Coevorden,Buurt,7851,145,2.3,546.0,278.0,86.0,85.0,3.0,11.0,2.0,3590.0,2080.0,2.0689655172413794,0.8571428571428571,0.4482758620689655,1.5,1.7,166.0
202007.0,Enexis,Drenthe,Coevorden,Aalden,1095059.0,767.0,209.0,774.0,Aalden,Coevorden,Buurt,7854,750,2.2,1503.0,195.0,94.0,71.0,21.0,8.0,12.0,2850.0,1650.0,1.923728813559322,0.8641975308641975,0.1466666666666666,1.2,0.6,285.0
202007.0,Enexis,Drenthe,Coevorden,Meppen,1095061.0,106.0,28.0,197.0,Meppen,Coevorden,Buurt,7855,135,2.3,523.0,295.0,97.0,92.0,0.0,8.0,6.0,3600.0,2090.0,2.08,0.967741935483871,0.2962962962962963,1.5,2.3,63.0
202007.0,Enexis,Drenthe,Coevorden,Wezup,1095063.0,45.0,12.0,75.0,Wezup,Coevorden,Buurt,7852,70,2.2,244.0,328.0,100.0,92.0,0.0,8.0,8.0,3940.0,2290.0,2.3846153846153846,0.6060606060606061,0.5,2.0,1.3,24.0
202007.0,Enexis,Drenthe,Coevorden,Wezuperbrug,1095064.0,40.0,16.0,117.0,Wezuperbrug,Coevorden,Buurt,7853,75,2.3,218.0,256.0,96.0,82.0,5.0,12.0,8.0,3860.0,1670.0,1.9285714285714288,1.1764705882352942,0.2666666666666666,1.9,2.0,39.0
202007.0,Enexis,Drenthe,Coevorden,Benneveld,1095065.0,57.0,12.0,87.0,Benneveld,Coevorden,Buurt,7856,60,2.5,452.0,324.0,94.0,94.0,0.0,6.0,0.0,3820.0,2380.0,2.3846153846153846,0.6896551724137931,0.5,1.6,3.6,21.0
202007.0,Enexis,Drenthe,De Wolden,Zuidwolde kern,16900000.0,2474.0,967.0,3017.0,Zuidwolde kern,De Wolden,Buurt,7921,2305,2.3,2078.0,237.0,81.0,68.0,27.0,6.0,15.0,2690.0,1530.0,1.973753280839895,0.7897153351698806,0.210412147505423,1.3,0.7,633.0
202007.0,Enexis,Drenthe,De Wolden,Verspreide huizen Zuidwolde,16900009.0,433.0,74.0,516.0,Verspreide huizen Zuidwolde,De Wolden,Buurt,7921,365,2.3,41.0,396.0,72.0,62.0,0.0,38.0,9.0,4390.0,1920.0,1.9253731343283584,0.8433734939759037,0.3972602739726027,1.3,2.1,168.0
202007.0,Enexis,Drenthe,De Wolden,Alteveer,16900100.0,163.0,60.0,245.0,Alteveer,De Wolden,Buurt,7927,215,2.5,1288.0,220.0,97.0,91.0,6.0,2.0,10.0,3020.0,1600.0,1.813953488372093,0.925925925925926,0.2093023255813953,1.4,0.3,97.0
202007.0,Enexis,Drenthe,De Wolden,Verspreide huizen Alteveer,16900109.0,196.0,39.0,337.0,Verspreide huizen Alteveer,De Wolden,Buurt,7927,100,2.6,51.0,340.0,91.0,90.0,0.0,10.0,11.0,4060.0,2290.0,1.9,0.7272727272727273,0.4,1.9,1.4,56.0
202007.0,Enexis,Drenthe,De Wolden,Kerkenveld,16900200.0,158.0,48.0,144.0,Kerkenveld,De Wolden,Buurt,7926,195,2.6,985.0,209.0,92.0,83.0,8.0,9.0,10.0,3020.0,1670.0,1.875,0.7619047619047619,0.2051282051282051,1.7,0.3,90.0
202007.0,Enexis,Drenthe,De Wolden,Verspreide huizen Kerkenveld,16900209.0,243.0,61.0,531.0,Verspreide huizen Kerkenveld,De Wolden,Buurt,7926,120,2.7,34.0,327.0,90.0,90.0,0.0,10.0,17.0,4150.0,2120.0,1.8214285714285716,0.8955223880597015,0.4166666666666667,1.6,1.7,44.0
202007.0,Enexis,Drenthe,De Wolden,Drogteropslagen,16900300.0,79.0,24.0,102.0,Drogteropslagen,De Wolden,Buurt,7705,100,2.6,392.0,264.0,90.0,91.0,3.0,6.0,4.0,3700.0,1700.0,1.7272727272727273,0.7407407407407407,0.35,2.0,0.4,38.0
202007.0,Enexis,Drenthe,De Wolden,Verspreide huizen Drogteropslagen,16900309.0,142.0,27.0,184.0,Verspreide huizen Drogteropslagen,De Wolden,Buurt,7925,80,2.8,28.0,359.0,98.0,91.0,0.0,9.0,6.0,4760.0,2500.0,1.8571428571428568,0.8163265306122449,0.375,1.7,2.4,19.0
202007.0,Enexis,Drenthe,De Wolden,Verspreide huizen Linde,16900409.0,352.0,76.0,551.0,Verspreide huizen Linde,De Wolden,Buurt,7925,185,2.6,32.0,386.0,86.0,84.0,0.0,15.0,12.0,4400.0,2270.0,2.0,0.8080808080808081,0.5945945945945946,1.9,3.5,23.0
202007.0,Enexis,Drenthe,De Wolden,Fort,16900500.0,48.0,14.0,102.0,Fort,De Wolden,Buurt,7924,90,2.2,671.0,296.0,83.0,83.0,0.0,17.0,10.0,4160.0,1840.0,1.9333333333333331,0.9523809523809524,0.3333333333333333,1.7,2.6,44.0
202007.0,Enexis,Drenthe,De Wolden,Verspreide huizen Fort,16900509.0,257.0,44.0,283.0,Verspreide huizen Fort,De Wolden,Buurt,7921,165,2.5,26.0,397.0,93.0,85.0,0.0,15.0,8.0,3920.0,2170.0,2.057142857142857,0.9411764705882352,0.4848484848484848,1.7,3.2,21.0
202007.0,Enexis,Drenthe,De Wolden,Veeningen,16900600.0,109.0,34.0,104.0,Veeningen,De Wolden,Buurt,7924,130,2.4,1716.0,206.0,99.0,78.0,18.0,4.0,22.0,2950.0,1500.0,2.0,0.625,0.1538461538461538,1.1,0.3,61.0
202007.0,Enexis,Drenthe,De Wolden,Verspreide huizen Veeningen,16900609.0,274.0,47.0,326.0,Verspreide huizen Veeningen,De Wolden,Buurt,7924,130,2.5,42.0,378.0,88.0,82.0,0.0,16.0,9.0,4250.0,2200.0,2.071428571428572,0.8823529411764706,0.4230769230769231,1.6,1.6,40.0
202007.0,Enexis,Drenthe,De Wolden,Echten,16900700.0,77.0,24.0,102.0,Echten,De Wolden,Buurt,7932,75,2.3,317.0,247.0,88.0,72.0,16.0,12.0,16.0,3140.0,1670.0,2.0,1.0810810810810811,0.2666666666666666,1.3,0.3,40.0
202007.0,Enexis,Drenthe,De Wolden,Ruinen,16900800.0,1205.0,490.0,1664.0,Ruinen,De Wolden,Buurt,7963,1205,2.1,1526.0,230.0,88.0,65.0,29.0,6.0,14.0,2760.0,1510.0,1.9270833333333333,0.8270676691729323,0.1908713692946058,1.3,0.8,404.0
202007.0,Enexis,Drenthe,De Wolden,Verspreide huizen Ruinen,16900809.0,557.0,111.0,791.0,Verspreide huizen Ruinen,De Wolden,Buurt,7963,280,2.4,21.0,413.0,92.0,92.0,0.0,8.0,10.0,4030.0,2140.0,2.1272727272727274,0.8823529411764706,0.4464285714285714,1.3,2.7,47.0
202007.0,Enexis,Drenthe,De Wolden,Ansen,16901000.0,98.0,28.0,149.0,Ansen,De Wolden,Buurt,7964,110,2.3,287.0,339.0,71.0,70.0,12.0,18.0,16.0,3260.0,1750.0,2.2,0.7547169811320755,0.3181818181818182,1.4,3.5,46.0
202007.0,Enexis,Drenthe,De Wolden,Ruinerwold,16901100.0,1011.0,378.0,1345.0,Ruinerwold,De Wolden,Buurt,7961,1080,2.3,1316.0,229.0,90.0,71.0,25.0,5.0,11.0,2990.0,1540.0,1.901098901098901,0.7858546168958742,0.1759259259259259,1.2,0.5,345.0
